tx_id,region,route_score,latency_ms,origin_country,dest_country,compliance_result,status
tx_21760,US,0.26,135,BR,MX,allowed,fallback
tx_16219,APAC,0.4,135,US,JP,allowed,fallback
tx_42608,US,0.4,124,AE,JP,allowed,allowed
tx_46497,EU,0.46,67,DE,FR,allowed,allowed
tx_12060,APAC,0.4,146,DE,SA,allowed,fallback
tx_470,LATAM,0.18,59,KP,JP,blocked,blocked
tx_14653,APAC,0.4,180,BR,US,allowed,fallback
tx_25767,LATAM,0.4,176,BR,SA,allowed,fallback
tx_36299,US,0.44,128,DE,US,allowed,allowed
tx_11148,US,0.4,156,AE,SA,allowed,fallback
tx_39955,EU,0.52,111,AE,US,allowed,allowed
tx_8577,US,0.4,156,BR,MX,allowed,fallback
tx_17556,MENA,0.4,135,BR,JP,allowed,fallback
tx_49758,EU,0.33,152,BR,JP,allowed,allowed
tx_35498,MENA,0.82,125,DE,US,allowed,allowed
tx_38805,LATAM,0.84,86,BR,MX,allowed,allowed
tx_14601,APAC,0.4,121,BR,JP,allowed,fallback
tx_5070,APAC,0.29,173,US,MX,allowed,fallback
tx_27042,MENA,0.4,135,AE,JP,allowed,fallback
tx_32816,LATAM,0.4,135,US,MX,allowed,fallback
tx_18571,MENA,0.26,135,BR,FR,allowed,fallback
tx_13311,LATAM,0.3,123,BR,MX,allowed,fallback
tx_25617,APAC,0.4,135,CN,FR,allowed,fallback
tx_34656,LATAM,0.65,114,BR,MX,allowed,allowed
tx_1475,LATAM,0.08,135,US,JP,allowed,fallback
tx_14284,APAC,0.4,135,BR,JP,allowed,fallback
tx_17910,MENA,0.4,135,BR,JP,allowed,fallback
tx_4164,MENA,0.26,135,BR,US,allowed,fallback
tx_26983,LATAM,0.27,135,US,JP,allowed,fallback
tx_35021,EU,0.5,91,US,MX,allowed,allowed
tx_18457,APAC,0.4,164,US,FR,allowed,fallback
tx_18195,APAC,0.37,135,BR,SA,allowed,fallback
tx_2011,LATAM,0.4,138,DE,FR,allowed,fallback
tx_10600,MENA,0.4,135,DE,JP,allowed,fallback
tx_38951,EU,0.35,112,US,JP,allowed,allowed
tx_4146,APAC,0.4,135,DE,JP,allowed,fallback
tx_41124,LATAM,0.72,117,BR,MX,allowed,allowed
tx_36140,EU,0.02,146,AE,JP,allowed,allowed
tx_22635,APAC,0.4,141,DE,SA,allowed,fallback
tx_27682,EU,0.37,135,DE,MX,allowed,fallback
tx_25225,EU,0.43,148,US,JP,allowed,fallback
tx_39589,EU,0.98,107,BR,SA,allowed,allowed
tx_9276,US,0.25,135,DE,US,allowed,fallback
tx_49949,APAC,0.67,131,DE,JP,allowed,allowed
tx_10085,MENA,0.13,135,DE,MX,allowed,fallback
tx_6645,APAC,0.29,135,DE,SA,allowed,fallback
tx_11540,APAC,0.24,135,CN,JP,allowed,fallback
tx_2501,EU,0.4,166,CN,MX,allowed,fallback
tx_46944,APAC,0.43,166,BR,JP,allowed,allowed
tx_6927,MENA,0.4,142,US,FR,allowed,fallback
tx_46885,APAC,0.21,150,US,FR,allowed,allowed
tx_29608,LATAM,0.4,135,AE,SA,allowed,fallback
tx_16380,MENA,0.4,135,CN,SA,allowed,fallback
tx_24156,US,0.11,135,CN,MX,allowed,fallback
tx_36457,LATAM,0.42,134,BR,MX,allowed,allowed
tx_33784,APAC,0.4,162,CN,MX,allowed,fallback
tx_16226,US,0.26,135,US,JP,allowed,fallback
tx_14556,EU,0.42,135,CN,JP,allowed,fallback
tx_29547,MENA,0.4,148,CN,MX,allowed,fallback
tx_23479,LATAM,0.14,135,BR,JP,allowed,fallback
tx_10737,EU,0.4,135,BR,MX,allowed,fallback
tx_29014,APAC,0.4,135,US,MX,allowed,fallback
tx_21772,APAC,0.21,164,BR,JP,allowed,fallback
tx_48802,APAC,0.82,170,AE,MX,allowed,allowed
tx_46262,US,0.61,136,US,MX,allowed,allowed
tx_46028,LATAM,0.69,125,CN,MX,allowed,allowed
tx_19430,US,0.3,135,DE,FR,allowed,fallback
tx_44792,APAC,0.76,136,DE,FR,allowed,allowed
tx_47732,US,0.59,67,BR,JP,allowed,allowed
tx_4877,APAC,0.38,165,DE,JP,allowed,fallback
tx_33730,EU,0.4,135,AE,US,allowed,fallback
tx_11015,EU,0.4,135,AE,SA,allowed,fallback
tx_46011,US,0.1,81,DE,SA,allowed,allowed
tx_38268,LATAM,0.17,160,US,SA,allowed,allowed
tx_10468,APAC,0.28,135,CN,US,allowed,fallback
tx_42214,APAC,0.59,79,US,MX,allowed,allowed
tx_4859,LATAM,0.4,160,CN,MX,allowed,fallback
tx_48248,US,0.56,172,DE,MX,allowed,allowed
tx_47062,EU,0.43,72,BR,FR,allowed,allowed
tx_43506,MENA,0.37,66,AE,SA,allowed,allowed
tx_4623,LATAM,0.4,169,US,US,allowed,fallback
tx_3669,MENA,0.4,135,AE,US,allowed,fallback
tx_44278,MENA,0.51,88,US,US,allowed,allowed
tx_20661,APAC,0.4,135,US,JP,allowed,fallback
tx_31926,EU,0.4,135,CN,JP,allowed,fallback
tx_37788,APAC,0.17,170,DE,MX,allowed,allowed
tx_2197,EU,0.1,135,BR,US,allowed,fallback
tx_19566,LATAM,0.39,174,BR,MX,allowed,fallback
tx_36448,EU,0.8,32,AE,SA,allowed,allowed
tx_34580,LATAM,0.81,178,AE,MX,allowed,allowed
tx_11576,MENA,0.4,135,BR,FR,allowed,fallback
tx_22908,EU,0.4,137,DE,FR,allowed,fallback
tx_39796,EU,0.23,90,AE,JP,allowed,allowed
tx_39778,APAC,0.51,85,BR,FR,allowed,allowed
tx_21497,US,0.3,172,DE,SA,allowed,fallback
tx_5579,MENA,0.26,178,DE,JP,allowed,fallback
tx_25214,LATAM,0.4,135,CN,SA,allowed,fallback
tx_12344,MENA,0.26,135,DE,MX,allowed,fallback
tx_1808,US,0.4,135,BR,FR,allowed,fallback
tx_43517,EU,0.87,110,CN,MX,allowed,allowed
tx_28888,US,0.4,162,BR,JP,allowed,fallback
tx_21753,MENA,0.37,180,US,SA,allowed,fallback
tx_37832,MENA,0.31,121,US,US,allowed,allowed
tx_27004,EU,0.11,135,US,MX,allowed,fallback
tx_30487,APAC,0.33,135,CN,US,allowed,fallback
tx_26482,MENA,0.4,133,CN,MX,allowed,fallback
tx_42889,MENA,0.69,135,AE,MX,allowed,allowed
tx_18432,US,0.4,147,US,JP,allowed,fallback
tx_33615,LATAM,0.4,135,AE,FR,allowed,fallback
tx_46337,MENA,0.09,176,CN,MX,allowed,allowed
tx_34894,US,0.18,109,DE,MX,allowed,allowed
tx_5837,US,0.26,131,AE,JP,allowed,fallback
tx_2518,MENA,0.4,135,US,SA,allowed,fallback
tx_36308,APAC,0.14,72,AE,US,allowed,allowed
tx_40029,APAC,0.84,84,BR,SA,allowed,allowed
tx_5287,US,0.4,135,DE,MX,allowed,fallback
tx_8238,LATAM,0.24,165,AE,JP,allowed,fallback
tx_36813,US,0.71,101,DE,MX,allowed,allowed
tx_29157,LATAM,0.39,158,AE,SA,allowed,fallback
tx_31189,EU,0.03,168,US,MX,allowed,fallback
tx_26617,EU,0.4,173,CN,FR,allowed,fallback
tx_32532,LATAM,0.1,135,BR,US,allowed,fallback
tx_48522,EU,0.99,51,BR,FR,allowed,allowed
tx_15664,US,0.41,135,US,US,allowed,fallback
tx_27948,MENA,0.07,135,BR,US,allowed,fallback
tx_40418,LATAM,0.37,97,CN,FR,allowed,allowed
tx_22249,EU,0.4,147,BR,SA,allowed,fallback
tx_15746,APAC,0.03,135,CN,JP,allowed,fallback
tx_25493,LATAM,0.44,135,US,FR,allowed,fallback
tx_46029,LATAM,0.17,117,BR,FR,allowed,allowed
tx_40064,MENA,0.52,99,AE,SA,allowed,allowed
tx_18978,MENA,0.4,135,CN,MX,allowed,fallback
tx_44960,US,0.81,104,BR,US,allowed,allowed
tx_34569,APAC,0.45,170,CN,JP,allowed,allowed
tx_11873,LATAM,0.07,135,CN,MX,allowed,fallback
tx_45449,MENA,0.99,179,AE,MX,allowed,allowed
tx_48645,MENA,0.84,82,US,SA,allowed,allowed
tx_5597,EU,0.36,164,BR,SA,allowed,fallback
tx_8066,LATAM,0.4,135,AE,MX,allowed,fallback
tx_41315,MENA,0.01,126,BR,US,allowed,allowed
tx_25398,APAC,0.15,156,US,JP,allowed,fallback
tx_1873,LATAM,0.4,128,AE,US,allowed,fallback
tx_38479,MENA,0.07,161,CN,US,allowed,allowed
tx_46518,APAC,0.72,123,CN,MX,allowed,allowed
tx_16686,EU,0.16,121,CN,SA,allowed,fallback
tx_27001,LATAM,0.42,135,AE,SA,allowed,fallback
tx_30115,US,0.42,135,AE,US,allowed,fallback
tx_24135,APAC,0.07,123,DE,US,allowed,fallback
tx_37817,LATAM,0.03,77,BR,JP,allowed,allowed
tx_4439,MENA,0.4,135,AE,SA,allowed,fallback
tx_17463,APAC,0.34,135,AE,JP,allowed,fallback
tx_47324,MENA,0.19,50,US,FR,allowed,allowed
tx_11883,LATAM,0.4,135,CN,MX,allowed,fallback
tx_32702,APAC,0.03,135,DE,SA,allowed,fallback
tx_11344,APAC,0.4,135,CN,JP,allowed,fallback
tx_2768,LATAM,0.08,135,DE,US,allowed,fallback
tx_40067,US,0.46,77,CN,US,allowed,allowed
tx_5692,LATAM,0.23,135,DE,MX,allowed,fallback
tx_24876,US,0.4,135,DE,FR,allowed,fallback
tx_44403,US,0.47,143,US,US,allowed,allowed
tx_8293,US,0.37,136,US,JP,allowed,fallback
tx_49054,US,0.58,152,BR,MX,allowed,allowed
tx_14418,US,0.04,135,AE,SA,allowed,fallback
tx_17397,APAC,0.4,123,CN,SA,allowed,fallback
tx_38306,MENA,0.3,46,DE,FR,allowed,allowed
tx_18113,APAC,0.41,167,AE,JP,allowed,fallback
tx_1744,US,0.4,135,DE,JP,allowed,fallback
tx_37689,EU,0.13,43,US,MX,allowed,allowed
tx_32465,MENA,0.05,135,US,MX,allowed,fallback
tx_7724,MENA,0.4,151,AE,JP,allowed,fallback
tx_33466,LATAM,0.4,135,BR,FR,allowed,fallback
tx_11111,EU,0.26,135,CN,US,allowed,fallback
tx_3256,US,0.4,135,US,US,allowed,fallback
tx_17946,US,0.07,166,US,JP,allowed,fallback
tx_5904,APAC,0.37,177,AE,US,allowed,fallback
tx_37259,LATAM,0.53,40,BR,JP,allowed,allowed
tx_9265,APAC,0.15,156,US,US,allowed,fallback
tx_43309,APAC,0.47,115,US,MX,allowed,allowed
tx_26852,EU,0.23,141,US,FR,allowed,fallback
tx_46580,APAC,0.8,87,DE,JP,allowed,allowed
tx_33340,LATAM,0.29,144,DE,FR,allowed,fallback
tx_42220,APAC,0.54,97,US,FR,allowed,allowed
tx_35807,LATAM,0.16,124,CN,JP,allowed,allowed
tx_8445,LATAM,0.4,135,DE,SA,allowed,fallback
tx_9188,APAC,0.38,135,DE,FR,allowed,fallback
tx_17558,MENA,0.4,135,US,JP,allowed,fallback
tx_4091,US,0.42,143,DE,US,allowed,fallback
tx_2869,US,0.4,135,US,MX,allowed,fallback
tx_16819,APAC,0.4,170,BR,JP,allowed,fallback
tx_21777,EU,0.4,135,DE,JP,allowed,fallback
tx_39858,LATAM,0.72,65,CN,FR,allowed,allowed
tx_18120,EU,0.44,140,CN,FR,allowed,fallback
tx_5891,EU,0.27,135,CN,SA,allowed,fallback
tx_5879,US,0.1,166,US,JP,allowed,fallback
tx_13167,EU,0.4,175,BR,FR,allowed,fallback
tx_17611,US,0.4,149,DE,MX,allowed,fallback
tx_1001,APAC,0.42,63,CU,FR,blocked,blocked
tx_39319,EU,0.35,79,CN,US,allowed,allowed
tx_2158,EU,0.16,159,CN,JP,allowed,fallback
tx_46159,LATAM,0.24,78,US,FR,allowed,allowed
tx_40127,APAC,0.86,128,US,JP,allowed,allowed
tx_10001,EU,0.25,135,CN,MX,allowed,fallback
tx_48667,APAC,0.7,53,BR,US,allowed,allowed
tx_40413,APAC,0.3,67,CN,FR,allowed,allowed
tx_4972,LATAM,0.11,135,AE,JP,allowed,fallback
tx_13870,LATAM,0.3,138,BR,US,allowed,fallback
tx_6768,EU,0.4,135,BR,SA,allowed,fallback
tx_22390,MENA,0.4,135,AE,JP,allowed,fallback
tx_20921,APAC,0.26,135,DE,MX,allowed,fallback
tx_16283,MENA,0.17,135,US,SA,allowed,fallback
tx_49482,MENA,0.66,85,BR,SA,allowed,allowed
tx_15284,MENA,0.42,157,CN,SA,allowed,fallback
tx_22424,US,0.4,135,US,US,allowed,fallback
tx_33818,APAC,0.11,134,DE,US,allowed,fallback
tx_43100,APAC,0.56,98,AE,SA,allowed,allowed
tx_41634,APAC,0.15,45,US,MX,allowed,allowed
tx_6602,LATAM,0.4,135,US,JP,allowed,fallback
tx_25579,APAC,0.01,135,BR,MX,allowed,fallback
tx_25905,MENA,0.42,135,CN,MX,allowed,fallback
tx_37568,MENA,0.78,42,AE,JP,allowed,allowed
tx_11246,US,0.4,135,DE,MX,allowed,fallback
tx_6001,US,0.09,135,AE,FR,allowed,fallback
tx_24740,EU,0.4,135,BR,SA,allowed,fallback
tx_15155,MENA,0.37,135,BR,FR,allowed,fallback
tx_9168,EU,0.21,135,CN,US,allowed,fallback
tx_10845,MENA,0.4,135,DE,SA,allowed,fallback
tx_26689,LATAM,0.18,135,AE,JP,allowed,fallback
tx_11918,APAC,0.4,135,BR,JP,allowed,fallback
tx_27781,MENA,0.3,162,AE,US,allowed,fallback
tx_1756,LATAM,0.4,121,CN,FR,allowed,fallback
tx_14166,US,0.23,169,CN,US,allowed,fallback
tx_26516,APAC,0.35,135,US,SA,allowed,fallback
tx_46840,MENA,0.42,144,BR,MX,allowed,allowed
tx_11798,MENA,0.4,161,BR,SA,allowed,fallback
tx_31198,US,0.4,126,BR,SA,allowed,fallback
tx_40258,APAC,0.37,57,AE,JP,allowed,allowed
tx_46008,APAC,0.28,160,US,US,allowed,allowed
tx_23578,US,0.4,135,DE,MX,allowed,fallback
tx_30764,MENA,0.4,170,US,JP,allowed,fallback
tx_37023,US,0.82,30,BR,JP,allowed,allowed
tx_36761,EU,0.46,110,AE,MX,allowed,allowed
tx_37563,MENA,0.19,32,AE,SA,allowed,allowed
tx_4393,US,0.1,135,BR,FR,allowed,fallback
tx_18169,EU,0.32,135,US,US,allowed,fallback
tx_35209,MENA,0.44,113,US,SA,allowed,allowed
tx_14050,EU,0.18,135,US,FR,allowed,fallback
tx_30636,MENA,0.4,135,US,JP,allowed,fallback
tx_3756,MENA,0.4,135,BR,US,allowed,fallback
tx_21361,APAC,0.4,135,CN,SA,allowed,fallback
tx_6975,EU,0.4,135,CN,SA,allowed,fallback
tx_15463,LATAM,0.22,135,AE,FR,allowed,fallback
tx_38848,APAC,0.59,134,BR,MX,allowed,allowed
tx_14022,MENA,0.4,135,DE,FR,allowed,fallback
tx_734,LATAM,0.21,68,CU,FR,blocked,blocked
tx_23433,LATAM,0.4,135,DE,US,allowed,fallback
tx_21774,EU,0.31,165,BR,US,allowed,fallback
tx_31751,APAC,0.4,135,BR,JP,allowed,fallback
tx_24929,MENA,0.4,135,AE,JP,allowed,fallback
tx_6384,US,0.3,154,AE,JP,allowed,fallback
tx_38542,APAC,0.35,133,DE,JP,allowed,allowed
tx_36197,EU,0.89,99,BR,SA,allowed,allowed
tx_6486,LATAM,0.34,154,DE,FR,allowed,fallback
tx_15033,US,0.21,135,BR,JP,allowed,fallback
tx_7638,LATAM,0.19,135,BR,FR,allowed,fallback
tx_9255,EU,0.4,162,US,MX,allowed,fallback
tx_24960,MENA,0.4,156,BR,MX,allowed,fallback
tx_41974,LATAM,0.46,81,AE,US,allowed,allowed
tx_22234,EU,0.4,135,CN,FR,allowed,fallback
tx_534,EU,0.35,101,KP,US,blocked,blocked
tx_35843,US,0.54,133,BR,JP,allowed,allowed
tx_44639,MENA,0.14,54,DE,US,allowed,allowed
tx_7902,US,0.16,135,US,FR,allowed,fallback
tx_43225,MENA,0.29,102,CN,MX,allowed,allowed
tx_48001,MENA,0.36,55,BR,JP,allowed,allowed
tx_33441,US,0.4,135,BR,MX,allowed,fallback
tx_38931,LATAM,0.91,133,CN,JP,allowed,allowed
tx_49338,US,0.09,148,AE,US,allowed,allowed
tx_45890,APAC,0.92,140,US,FR,allowed,allowed
tx_14420,EU,0.28,135,BR,MX,allowed,fallback
tx_7092,APAC,0.4,135,AE,US,allowed,fallback
tx_23513,US,0.22,135,AE,SA,allowed,fallback
tx_40237,US,0.59,55,BR,US,allowed,allowed
tx_2672,LATAM,0.37,152,US,MX,allowed,fallback
tx_2204,US,0.32,155,AE,FR,allowed,fallback
tx_32940,APAC,0.4,135,AE,FR,allowed,fallback
tx_33087,APAC,0.4,135,CN,JP,allowed,fallback
tx_41948,APAC,0.45,119,AE,SA,allowed,allowed
tx_15719,LATAM,0.4,121,DE,SA,allowed,fallback
tx_40917,US,0.05,173,BR,JP,allowed,allowed
tx_11023,EU,0.4,135,AE,SA,allowed,fallback
tx_33513,MENA,0.26,135,BR,JP,allowed,fallback
tx_44954,US,0.31,37,AE,MX,allowed,allowed
tx_16527,APAC,0.4,135,DE,US,allowed,fallback
tx_27220,MENA,0.38,141,CN,US,allowed,fallback
tx_48980,US,0.17,38,AE,JP,allowed,allowed
tx_41631,APAC,0.45,87,AE,US,allowed,allowed
tx_25698,EU,0.24,135,CN,US,allowed,fallback
tx_25250,EU,0.12,135,US,JP,allowed,fallback
tx_29520,APAC,0.4,135,AE,SA,allowed,fallback
tx_25763,LATAM,0.4,171,BR,US,allowed,fallback
tx_3167,MENA,0.24,135,AE,FR,allowed,fallback
tx_18375,LATAM,0.4,135,DE,SA,allowed,fallback
tx_2914,US,0.35,135,BR,MX,allowed,fallback
tx_31491,EU,0.41,124,AE,JP,allowed,fallback
tx_28811,LATAM,0.42,135,CN,JP,allowed,fallback
tx_39988,LATAM,0.58,158,DE,FR,allowed,allowed
tx_18721,APAC,0.08,135,CN,SA,allowed,fallback
tx_1832,LATAM,0.4,135,DE,FR,allowed,fallback
tx_9414,US,0.4,135,US,JP,allowed,fallback
tx_46480,US,0.78,120,BR,JP,allowed,allowed
tx_16508,APAC,0.4,124,AE,FR,allowed,fallback
tx_28105,EU,0.11,135,AE,FR,allowed,fallback
tx_29657,MENA,0.4,128,US,FR,allowed,fallback
tx_16408,APAC,0.02,135,AE,MX,allowed,fallback
tx_40707,LATAM,0.82,169,BR,SA,allowed,allowed
tx_3253,APAC,0.4,135,CN,FR,allowed,fallback
tx_41299,EU,0.47,122,AE,MX,allowed,allowed
tx_38243,MENA,0.73,126,AE,JP,allowed,allowed
tx_22275,LATAM,0.23,179,CN,MX,allowed,fallback
tx_20961,MENA,0.4,168,AE,SA,allowed,fallback
tx_28907,US,0.38,172,US,SA,allowed,fallback
tx_14158,EU,0.4,135,DE,MX,allowed,fallback
tx_39857,MENA,0.65,59,US,JP,allowed,allowed
tx_33496,EU,0.1,129,CN,JP,allowed,fallback
tx_37793,LATAM,0.38,115,BR,US,allowed,allowed
tx_45543,LATAM,0.63,110,CN,US,allowed,allowed
tx_4235,LATAM,0.4,178,BR,SA,allowed,fallback
tx_28236,APAC,0.4,124,BR,MX,allowed,fallback
tx_10232,MENA,0.14,135,DE,MX,allowed,fallback
tx_44687,US,0.92,171,CN,FR,allowed,allowed
tx_4088,EU,0.4,135,AE,JP,allowed,fallback
tx_13454,APAC,0.4,135,DE,US,allowed,fallback
tx_8260,EU,0.2,135,US,MX,allowed,fallback
tx_5809,EU,0.27,127,AE,US,allowed,fallback
tx_20159,LATAM,0.08,135,DE,MX,allowed,fallback
tx_24061,EU,0.4,134,BR,FR,allowed,fallback
tx_32872,MENA,0.4,122,CN,SA,allowed,fallback
tx_29059,US,0.11,135,CN,JP,allowed,fallback
tx_2058,US,0.4,126,BR,US,allowed,fallback
tx_24397,MENA,0.4,142,CN,FR,allowed,fallback
tx_19584,LATAM,0.13,135,CN,SA,allowed,fallback
tx_23304,EU,0.4,135,US,US,allowed,fallback
tx_14329,MENA,0.28,135,DE,JP,allowed,fallback
tx_854,MENA,0.76,54,RU,MX,blocked,blocked
tx_43552,LATAM,0.07,119,AE,JP,allowed,allowed
tx_14875,MENA,0.4,135,CN,US,allowed,fallback
tx_38048,APAC,0.49,89,US,MX,allowed,allowed
tx_33885,MENA,0.37,135,DE,SA,allowed,fallback
tx_10056,LATAM,0.3,126,BR,MX,allowed,fallback
tx_4011,APAC,0.4,135,AE,JP,allowed,fallback
tx_22556,US,0.21,135,CN,FR,allowed,fallback
tx_6693,LATAM,0.4,135,CN,SA,allowed,fallback
tx_26427,EU,0.4,135,DE,FR,allowed,fallback
tx_31162,US,0.27,135,US,MX,allowed,fallback
tx_23426,LATAM,0.4,122,BR,FR,allowed,fallback
tx_43888,APAC,0.9,56,US,MX,allowed,allowed
tx_10126,EU,0.24,164,AE,FR,allowed,fallback
tx_1708,MENA,0.29,135,AE,JP,allowed,fallback
tx_23821,APAC,0.4,135,BR,US,allowed,fallback
tx_29253,MENA,0.4,135,BR,JP,allowed,fallback
tx_22248,APAC,0.4,135,CN,FR,allowed,fallback
tx_29938,EU,0.03,160,BR,US,allowed,fallback
tx_19482,EU,0.25,135,AE,US,allowed,fallback
tx_16117,EU,0.4,147,CN,FR,allowed,fallback
tx_22670,US,0.4,156,DE,SA,allowed,fallback
tx_23361,EU,0.4,135,US,FR,allowed,fallback
tx_12729,US,0.4,156,US,SA,allowed,fallback
tx_11175,EU,0.4,135,CN,SA,allowed,fallback
tx_8427,EU,0.4,135,DE,MX,allowed,fallback
tx_11613,EU,0.4,178,US,MX,allowed,fallback
tx_19209,LATAM,0.4,135,DE,MX,allowed,fallback
tx_25792,US,0.42,135,BR,JP,allowed,fallback
tx_35409,MENA,0.32,105,BR,MX,allowed,allowed
tx_28486,LATAM,0.4,169,AE,MX,allowed,fallback
tx_25292,EU,0.23,135,DE,JP,allowed,fallback
tx_45247,MENA,0.32,88,CN,FR,allowed,allowed
tx_11191,APAC,0.4,177,BR,FR,allowed,fallback
tx_12287,LATAM,0.4,135,DE,MX,allowed,fallback
tx_12176,EU,0.32,135,DE,MX,allowed,fallback
tx_40483,LATAM,0.13,48,CN,FR,allowed,allowed
tx_27794,US,0.4,135,AE,MX,allowed,fallback
tx_20560,MENA,0.4,135,DE,SA,allowed,fallback
tx_37149,APAC,0.8,48,BR,JP,allowed,allowed
tx_17906,MENA,0.4,160,US,MX,allowed,fallback
tx_24937,APAC,0.4,153,AE,MX,allowed,fallback
tx_47386,EU,0.25,114,DE,FR,allowed,allowed
tx_6865,LATAM,0.01,135,CN,JP,allowed,fallback
tx_31076,MENA,0.4,155,CN,FR,allowed,fallback
tx_38887,US,0.41,33,DE,FR,allowed,allowed
tx_35351,APAC,0.19,74,CN,JP,allowed,allowed
tx_14475,LATAM,0.4,156,AE,JP,allowed,fallback
tx_40544,LATAM,0.79,115,AE,SA,allowed,allowed
tx_27431,APAC,0.09,135,AE,MX,allowed,fallback
tx_20079,US,0.4,135,BR,FR,allowed,fallback
tx_9284,APAC,0.4,141,BR,FR,allowed,fallback
tx_45287,EU,0.48,176,CN,SA,allowed,allowed
tx_46498,APAC,0.48,156,AE,US,allowed,allowed
tx_48830,US,0.12,102,US,FR,allowed,allowed
tx_20579,EU,0.4,149,AE,FR,allowed,fallback
tx_44320,US,0.76,121,US,MX,allowed,allowed
tx_39480,MENA,0.76,159,BR,FR,allowed,allowed
tx_36819,US,0.05,155,BR,JP,allowed,allowed
tx_42632,MENA,0.75,88,US,FR,allowed,allowed
tx_37191,LATAM,0.83,52,AE,SA,allowed,allowed
tx_34060,MENA,0.06,135,US,SA,allowed,fallback
tx_46090,MENA,0.52,65,DE,FR,allowed,allowed
tx_26526,US,0.4,145,BR,FR,allowed,fallback
tx_16946,US,0.22,126,US,FR,allowed,fallback
tx_21872,US,0.23,135,US,US,allowed,fallback
tx_5773,EU,0.16,156,CN,SA,allowed,fallback
tx_41615,US,0.99,36,DE,JP,allowed,allowed
tx_44447,US,0.49,138,AE,US,allowed,allowed
tx_21254,US,0.4,135,US,JP,allowed,fallback
tx_828,APAC,0.71,89,SY,US,blocked,blocked
tx_28604,APAC,0.4,135,DE,SA,allowed,fallback
tx_38583,MENA,0.3,74,DE,JP,allowed,allowed
tx_35121,MENA,0.13,118,CN,JP,allowed,allowed
tx_28151,LATAM,0.4,135,CN,FR,allowed,fallback
tx_953,EU,0.53,65,SY,US,blocked,blocked
tx_6584,LATAM,0.4,135,DE,US,allowed,fallback
tx_11205,EU,0.4,135,CN,SA,allowed,fallback
tx_34745,APAC,0.74,71,US,MX,allowed,allowed
tx_39646,APAC,0.93,75,BR,FR,allowed,allowed
tx_32491,EU,0.4,142,AE,US,allowed,fallback
tx_35503,US,0.01,53,BR,MX,allowed,allowed
tx_2655,MENA,0.19,135,CN,SA,allowed,fallback
tx_23049,APAC,0.4,135,AE,SA,allowed,fallback
tx_21106,US,0.4,135,DE,JP,allowed,fallback
tx_18076,US,0.4,135,CN,MX,allowed,fallback
tx_38426,EU,0.05,47,CN,JP,allowed,allowed
tx_19457,MENA,0.31,135,BR,US,allowed,fallback
tx_47149,LATAM,0.16,123,CN,FR,allowed,allowed
tx_19625,LATAM,0.4,135,DE,JP,allowed,fallback
tx_10063,LATAM,0.42,135,CN,FR,allowed,fallback
tx_10787,EU,0.28,135,AE,FR,allowed,fallback
tx_45635,MENA,0.57,72,US,JP,allowed,allowed
tx_41848,MENA,0.05,152,US,FR,allowed,allowed
tx_49262,LATAM,0.62,145,DE,MX,allowed,allowed
tx_7557,LATAM,0.4,147,AE,MX,allowed,fallback
tx_13957,EU,0.4,173,DE,JP,allowed,fallback
tx_35856,US,0.27,125,BR,US,allowed,allowed
tx_43182,US,0.83,120,CN,SA,allowed,allowed
tx_14384,APAC,0.09,172,BR,JP,allowed,fallback
tx_26127,EU,0.4,164,BR,MX,allowed,fallback
tx_44126,LATAM,0.04,163,BR,US,allowed,allowed
tx_26889,APAC,0.4,135,US,US,allowed,fallback
tx_8679,APAC,0.4,149,US,SA,allowed,fallback
tx_9497,US,0.4,122,DE,MX,allowed,fallback
tx_33470,EU,0.4,135,CN,MX,allowed,fallback
tx_41639,EU,0.19,135,US,SA,allowed,allowed
tx_46676,LATAM,0.14,136,US,FR,allowed,allowed
tx_9750,EU,0.4,135,US,MX,allowed,fallback
tx_23267,EU,0.05,135,US,FR,allowed,fallback
tx_13688,APAC,0.4,135,AE,US,allowed,fallback
tx_42020,MENA,0.77,131,DE,SA,allowed,allowed
tx_44305,US,0.55,69,BR,JP,allowed,allowed
tx_29319,LATAM,0.4,122,CN,JP,allowed,fallback
tx_30473,EU,0.42,135,BR,FR,allowed,fallback
tx_18417,LATAM,0.14,135,AE,US,allowed,fallback
tx_7790,LATAM,0.03,168,US,US,allowed,fallback
tx_19440,US,0.4,135,CN,MX,allowed,fallback
tx_28217,APAC,0.4,169,AE,SA,allowed,fallback
tx_11012,MENA,0.4,135,AE,SA,allowed,fallback
tx_34253,APAC,0.63,129,US,JP,allowed,allowed
tx_2387,EU,0.14,135,BR,FR,allowed,fallback
tx_41664,APAC,0.76,47,US,FR,allowed,allowed
tx_18446,LATAM,0.4,135,AE,JP,allowed,fallback
tx_43427,US,0.3,93,BR,SA,allowed,allowed
tx_24982,LATAM,0.44,143,BR,JP,allowed,fallback
tx_33217,LATAM,0.4,135,US,JP,allowed,fallback
tx_44175,APAC,0.72,56,AE,FR,allowed,allowed
tx_37453,MENA,0.72,31,BR,JP,allowed,allowed
tx_25940,MENA,0.05,145,CN,MX,allowed,fallback
tx_37887,EU,0.16,132,US,US,allowed,allowed
tx_38451,EU,0.8,103,US,JP,allowed,allowed
tx_8840,US,0.4,135,DE,US,allowed,fallback
tx_49730,EU,0.35,56,AE,SA,allowed,allowed
