tx_id,ops_count,latency_ms,fee_xrp,routing,compliance
xrpl_tx_497,1,95,1.2e-05,XRP only,None
xrpl_tx_498,1,95,1.2e-05,XRP only,None
xrpl_tx_499,1,95,1.2e-05,XRP only,None
xrpl_tx_500,1,95,1.2e-05,XRP only,None
xrpl_tx_501,1,95,1.2e-05,XRP only,None
xrpl_tx_502,1,95,1.2e-05,XRP only,None
xrpl_tx_503,1,95,1.2e-05,XRP only,None
xrpl_tx_504,1,95,1.2e-05,XRP only,None
xrpl_tx_505,1,95,1.2e-05,XRP only,None
xrpl_tx_506,1,95,1.2e-05,XRP only,None
xrpl_tx_507,1,95,1.2e-05,XRP only,None
xrpl_tx_508,1,95,1.2e-05,XRP only,None
xrpl_tx_509,1,95,1.2e-05,XRP only,None
xrpl_tx_510,1,95,1.2e-05,XRP only,None
xrpl_tx_511,1,95,1.2e-05,XRP only,None
xrpl_tx_512,1,95,1.2e-05,XRP only,None
xrpl_tx_513,1,95,1.2e-05,XRP only,None
xrpl_tx_514,1,95,1.2e-05,XRP only,None
xrpl_tx_515,1,95,1.2e-05,XRP only,None
xrpl_tx_516,1,95,1.2e-05,XRP only,None
xrpl_tx_517,1,95,1.2e-05,XRP only,None
xrpl_tx_518,1,95,1.2e-05,XRP only,None
xrpl_tx_519,1,95,1.2e-05,XRP only,None
xrpl_tx_520,1,95,1.2e-05,XRP only,None
xrpl_tx_521,1,95,1.2e-05,XRP only,None
xrpl_tx_522,1,95,1.2e-05,XRP only,None
xrpl_tx_523,1,95,1.2e-05,XRP only,None
xrpl_tx_524,1,95,1.2e-05,XRP only,None
xrpl_tx_525,1,95,1.2e-05,XRP only,None
xrpl_tx_526,1,95,1.2e-05,XRP only,None
xrpl_tx_527,1,95,1.2e-05,XRP only,None
xrpl_tx_528,1,95,1.2e-05,XRP only,None
xrpl_tx_529,1,95,1.2e-05,XRP only,None
xrpl_tx_530,1,95,1.2e-05,XRP only,None
xrpl_tx_531,1,95,1.2e-05,XRP only,None
xrpl_tx_532,1,95,1.2e-05,XRP only,None
xrpl_tx_533,1,95,1.2e-05,XRP only,None
xrpl_tx_534,1,95,1.2e-05,XRP only,None
xrpl_tx_535,1,95,1.2e-05,XRP only,None
xrpl_tx_536,1,95,1.2e-05,XRP only,None
xrpl_tx_537,1,95,1.2e-05,XRP only,None
xrpl_tx_538,1,95,1.2e-05,XRP only,None
xrpl_tx_539,1,95,1.2e-05,XRP only,None
xrpl_tx_540,1,95,1.2e-05,XRP only,None
xrpl_tx_541,1,95,1.2e-05,XRP only,None
xrpl_tx_542,1,95,1.2e-05,XRP only,None
xrpl_tx_543,1,95,1.2e-05,XRP only,None
xrpl_tx_544,1,95,1.2e-05,XRP only,None
xrpl_tx_545,1,95,1.2e-05,XRP only,None
xrpl_tx_546,1,95,1.2e-05,XRP only,None
xrpl_tx_547,1,95,1.2e-05,XRP only,None
xrpl_tx_548,1,95,1.2e-05,XRP only,None
xrpl_tx_549,1,95,1.2e-05,XRP only,None
xrpl_tx_550,1,95,1.2e-05,XRP only,None
xrpl_tx_551,1,95,1.2e-05,XRP only,None
xrpl_tx_552,1,95,1.2e-05,XRP only,None
xrpl_tx_553,1,95,1.2e-05,XRP only,None
xrpl_tx_554,1,95,1.2e-05,XRP only,None
xrpl_tx_555,1,95,1.2e-05,XRP only,None
xrpl_tx_556,1,95,1.2e-05,XRP only,None
xrpl_tx_557,1,95,1.2e-05,XRP only,None
xrpl_tx_558,1,95,1.2e-05,XRP only,None
xrpl_tx_559,1,95,1.2e-05,XRP only,None
xrpl_tx_560,1,95,1.2e-05,XRP only,None
xrpl_tx_561,1,95,1.2e-05,XRP only,None
xrpl_tx_562,1,95,1.2e-05,XRP only,None
xrpl_tx_563,1,95,1.2e-05,XRP only,None
xrpl_tx_564,1,95,1.2e-05,XRP only,None
xrpl_tx_565,1,95,1.2e-05,XRP only,None
xrpl_tx_566,1,95,1.2e-05,XRP only,None
xrpl_tx_567,1,95,1.2e-05,XRP only,None
xrpl_tx_568,1,95,1.2e-05,XRP only,None
xrpl_tx_569,1,95,1.2e-05,XRP only,None
xrpl_tx_570,1,95,1.2e-05,XRP only,None
xrpl_tx_571,1,95,1.2e-05,XRP only,None
xrpl_tx_572,1,95,1.2e-05,XRP only,None
xrpl_tx_573,1,95,1.2e-05,XRP only,None
xrpl_tx_574,1,95,1.2e-05,XRP only,None
xrpl_tx_575,1,95,1.2e-05,XRP only,None
xrpl_tx_576,1,95,1.2e-05,XRP only,None
xrpl_tx_577,1,95,1.2e-05,XRP only,None
xrpl_tx_578,1,95,1.2e-05,XRP only,None
xrpl_tx_579,1,95,1.2e-05,XRP only,None
xrpl_tx_580,1,95,1.2e-05,XRP only,None
xrpl_tx_581,1,95,1.2e-05,XRP only,None
xrpl_tx_582,1,95,1.2e-05,XRP only,None
xrpl_tx_583,1,95,1.2e-05,XRP only,None
xrpl_tx_584,1,95,1.2e-05,XRP only,None
xrpl_tx_585,1,95,1.2e-05,XRP only,None
xrpl_tx_586,1,95,1.2e-05,XRP only,None
xrpl_tx_587,1,95,1.2e-05,XRP only,None
xrpl_tx_588,1,95,1.2e-05,XRP only,None
xrpl_tx_589,1,95,1.2e-05,XRP only,None
xrpl_tx_590,1,95,1.2e-05,XRP only,None
xrpl_tx_591,1,95,1.2e-05,XRP only,None
xrpl_tx_592,1,95,1.2e-05,XRP only,None
xrpl_tx_593,1,95,1.2e-05,XRP only,None
xrpl_tx_594,1,95,1.2e-05,XRP only,None
xrpl_tx_595,1,95,1.2e-05,XRP only,None
xrpl_tx_596,1,95,1.2e-05,XRP only,None
xrpl_tx_597,1,95,1.2e-05,XRP only,None
xrpl_tx_598,1,95,1.2e-05,XRP only,None
xrpl_tx_599,1,95,1.2e-05,XRP only,None
xrpl_tx_600,1,95,1.2e-05,XRP only,None
xrpl_tx_601,1,95,1.2e-05,XRP only,None
xrpl_tx_602,1,95,1.2e-05,XRP only,None
xrpl_tx_603,1,95,1.2e-05,XRP only,None
xrpl_tx_604,1,95,1.2e-05,XRP only,None
xrpl_tx_605,1,95,1.2e-05,XRP only,None
xrpl_tx_606,1,95,1.2e-05,XRP only,None
xrpl_tx_607,1,95,1.2e-05,XRP only,None
xrpl_tx_608,1,95,1.2e-05,XRP only,None
xrpl_tx_609,1,95,1.2e-05,XRP only,None
xrpl_tx_610,1,95,1.2e-05,XRP only,None
xrpl_tx_611,1,95,1.2e-05,XRP only,None
xrpl_tx_612,1,95,1.2e-05,XRP only,None
xrpl_tx_613,1,95,1.2e-05,XRP only,None
xrpl_tx_614,1,95,1.2e-05,XRP only,None
xrpl_tx_615,1,95,1.2e-05,XRP only,None
xrpl_tx_616,1,95,1.2e-05,XRP only,None
xrpl_tx_617,1,95,1.2e-05,XRP only,None
xrpl_tx_618,1,95,1.2e-05,XRP only,None
xrpl_tx_619,1,95,1.2e-05,XRP only,None
xrpl_tx_620,1,95,1.2e-05,XRP only,None
xrpl_tx_621,1,95,1.2e-05,XRP only,None
xrpl_tx_622,1,95,1.2e-05,XRP only,None
xrpl_tx_623,1,95,1.2e-05,XRP only,None
xrpl_tx_624,1,95,1.2e-05,XRP only,None
xrpl_tx_625,1,95,1.2e-05,XRP only,None
xrpl_tx_626,1,95,1.2e-05,XRP only,None
xrpl_tx_627,1,95,1.2e-05,XRP only,None
xrpl_tx_628,1,95,1.2e-05,XRP only,None
xrpl_tx_629,1,95,1.2e-05,XRP only,None
xrpl_tx_630,1,95,1.2e-05,XRP only,None
xrpl_tx_631,1,95,1.2e-05,XRP only,None
xrpl_tx_632,1,95,1.2e-05,XRP only,None
xrpl_tx_633,1,95,1.2e-05,XRP only,None
xrpl_tx_634,1,95,1.2e-05,XRP only,None
xrpl_tx_635,1,95,1.2e-05,XRP only,None
xrpl_tx_636,1,95,1.2e-05,XRP only,None
xrpl_tx_637,1,95,1.2e-05,XRP only,None
xrpl_tx_638,1,95,1.2e-05,XRP only,None
xrpl_tx_639,1,95,1.2e-05,XRP only,None
xrpl_tx_640,1,95,1.2e-05,XRP only,None
xrpl_tx_641,1,95,1.2e-05,XRP only,None
xrpl_tx_642,1,95,1.2e-05,XRP only,None
xrpl_tx_643,1,95,1.2e-05,XRP only,None
xrpl_tx_644,1,95,1.2e-05,XRP only,None
xrpl_tx_645,1,95,1.2e-05,XRP only,None
xrpl_tx_646,1,95,1.2e-05,XRP only,None
xrpl_tx_647,1,95,1.2e-05,XRP only,None
xrpl_tx_648,1,95,1.2e-05,XRP only,None
xrpl_tx_649,1,95,1.2e-05,XRP only,None
xrpl_tx_650,1,95,1.2e-05,XRP only,None
xrpl_tx_651,1,95,1.2e-05,XRP only,None
xrpl_tx_652,1,95,1.2e-05,XRP only,None
xrpl_tx_653,1,95,1.2e-05,XRP only,None
xrpl_tx_654,1,95,1.2e-05,XRP only,None
xrpl_tx_655,1,95,1.2e-05,XRP only,None
xrpl_tx_656,1,95,1.2e-05,XRP only,None
xrpl_tx_657,1,95,1.2e-05,XRP only,None
xrpl_tx_658,1,95,1.2e-05,XRP only,None
xrpl_tx_659,1,95,1.2e-05,XRP only,None
xrpl_tx_660,1,95,1.2e-05,XRP only,None
xrpl_tx_661,1,95,1.2e-05,XRP only,None
xrpl_tx_662,1,95,1.2e-05,XRP only,None
xrpl_tx_663,1,95,1.2e-05,XRP only,None
xrpl_tx_664,1,95,1.2e-05,XRP only,None
xrpl_tx_665,1,95,1.2e-05,XRP only,None
xrpl_tx_666,1,95,1.2e-05,XRP only,None
xrpl_tx_667,1,95,1.2e-05,XRP only,None
xrpl_tx_668,1,95,1.2e-05,XRP only,None
xrpl_tx_669,1,95,1.2e-05,XRP only,None
xrpl_tx_670,1,95,1.2e-05,XRP only,None
xrpl_tx_671,1,95,1.2e-05,XRP only,None
xrpl_tx_672,1,95,1.2e-05,XRP only,None
xrpl_tx_673,1,95,1.2e-05,XRP only,None
xrpl_tx_674,1,95,1.2e-05,XRP only,None
xrpl_tx_675,1,95,1.2e-05,XRP only,None
xrpl_tx_676,1,95,1.2e-05,XRP only,None
xrpl_tx_677,1,95,1.2e-05,XRP only,None
xrpl_tx_678,1,95,1.2e-05,XRP only,None
xrpl_tx_679,1,95,1.2e-05,XRP only,None
xrpl_tx_680,1,95,1.2e-05,XRP only,None
xrpl_tx_681,1,95,1.2e-05,XRP only,None
xrpl_tx_682,1,95,1.2e-05,XRP only,None
xrpl_tx_683,1,95,1.2e-05,XRP only,None
xrpl_tx_684,1,95,1.2e-05,XRP only,None
xrpl_tx_685,1,95,1.2e-05,XRP only,None
xrpl_tx_686,1,95,1.2e-05,XRP only,None
xrpl_tx_687,1,95,1.2e-05,XRP only,None
xrpl_tx_688,1,95,1.2e-05,XRP only,None
xrpl_tx_689,1,95,1.2e-05,XRP only,None
xrpl_tx_690,1,95,1.2e-05,XRP only,None
xrpl_tx_691,1,95,1.2e-05,XRP only,None
xrpl_tx_692,1,95,1.2e-05,XRP only,None
xrpl_tx_693,1,95,1.2e-05,XRP only,None
xrpl_tx_694,1,95,1.2e-05,XRP only,None
xrpl_tx_695,1,95,1.2e-05,XRP only,None
xrpl_tx_696,1,95,1.2e-05,XRP only,None
xrpl_tx_697,1,95,1.2e-05,XRP only,None
xrpl_tx_698,1,95,1.2e-05,XRP only,None
xrpl_tx_699,1,95,1.2e-05,XRP only,None
xrpl_tx_700,1,95,1.2e-05,XRP only,None
xrpl_tx_701,1,95,1.2e-05,XRP only,None
xrpl_tx_702,1,95,1.2e-05,XRP only,None
xrpl_tx_703,1,95,1.2e-05,XRP only,None
xrpl_tx_704,1,95,1.2e-05,XRP only,None
xrpl_tx_705,1,95,1.2e-05,XRP only,None
xrpl_tx_706,1,95,1.2e-05,XRP only,None
xrpl_tx_707,1,95,1.2e-05,XRP only,None
xrpl_tx_708,1,95,1.2e-05,XRP only,None
xrpl_tx_709,1,95,1.2e-05,XRP only,None
xrpl_tx_710,1,95,1.2e-05,XRP only,None
xrpl_tx_711,1,95,1.2e-05,XRP only,None
xrpl_tx_712,1,95,1.2e-05,XRP only,None
xrpl_tx_713,1,95,1.2e-05,XRP only,None
xrpl_tx_714,1,95,1.2e-05,XRP only,None
xrpl_tx_715,1,95,1.2e-05,XRP only,None
xrpl_tx_716,1,95,1.2e-05,XRP only,None
xrpl_tx_717,1,95,1.2e-05,XRP only,None
xrpl_tx_718,1,95,1.2e-05,XRP only,None
xrpl_tx_719,1,95,1.2e-05,XRP only,None
xrpl_tx_720,1,95,1.2e-05,XRP only,None
xrpl_tx_721,1,95,1.2e-05,XRP only,None
xrpl_tx_722,1,95,1.2e-05,XRP only,None
xrpl_tx_723,1,95,1.2e-05,XRP only,None
xrpl_tx_724,1,95,1.2e-05,XRP only,None
xrpl_tx_725,1,95,1.2e-05,XRP only,None
xrpl_tx_726,1,95,1.2e-05,XRP only,None
xrpl_tx_727,1,95,1.2e-05,XRP only,None
xrpl_tx_728,1,95,1.2e-05,XRP only,None
xrpl_tx_729,1,95,1.2e-05,XRP only,None
xrpl_tx_730,1,95,1.2e-05,XRP only,None
xrpl_tx_731,1,95,1.2e-05,XRP only,None
xrpl_tx_732,1,95,1.2e-05,XRP only,None
xrpl_tx_733,1,95,1.2e-05,XRP only,None
xrpl_tx_734,1,95,1.2e-05,XRP only,None
xrpl_tx_735,1,95,1.2e-05,XRP only,None
xrpl_tx_736,1,95,1.2e-05,XRP only,None
xrpl_tx_737,1,95,1.2e-05,XRP only,None
xrpl_tx_738,1,95,1.2e-05,XRP only,None
xrpl_tx_739,1,95,1.2e-05,XRP only,None
xrpl_tx_740,1,95,1.2e-05,XRP only,None
xrpl_tx_741,1,95,1.2e-05,XRP only,None
xrpl_tx_742,1,95,1.2e-05,XRP only,None
xrpl_tx_743,1,95,1.2e-05,XRP only,None
xrpl_tx_744,1,95,1.2e-05,XRP only,None
xrpl_tx_745,1,95,1.2e-05,XRP only,None
xrpl_tx_746,1,95,1.2e-05,XRP only,None
xrpl_tx_747,1,95,1.2e-05,XRP only,None
xrpl_tx_748,1,95,1.2e-05,XRP only,None
xrpl_tx_749,1,95,1.2e-05,XRP only,None
xrpl_tx_750,1,95,1.2e-05,XRP only,None
xrpl_tx_751,1,95,1.2e-05,XRP only,None
xrpl_tx_752,1,95,1.2e-05,XRP only,None
xrpl_tx_753,1,95,1.2e-05,XRP only,None
xrpl_tx_754,1,95,1.2e-05,XRP only,None
xrpl_tx_755,1,95,1.2e-05,XRP only,None
xrpl_tx_756,1,95,1.2e-05,XRP only,None
xrpl_tx_757,1,95,1.2e-05,XRP only,None
xrpl_tx_758,1,95,1.2e-05,XRP only,None
xrpl_tx_759,1,95,1.2e-05,XRP only,None
xrpl_tx_760,1,95,1.2e-05,XRP only,None
xrpl_tx_761,1,95,1.2e-05,XRP only,None
xrpl_tx_762,1,95,1.2e-05,XRP only,None
xrpl_tx_763,1,95,1.2e-05,XRP only,None
xrpl_tx_764,1,95,1.2e-05,XRP only,None
xrpl_tx_765,1,95,1.2e-05,XRP only,None
xrpl_tx_766,1,95,1.2e-05,XRP only,None
xrpl_tx_767,1,95,1.2e-05,XRP only,None
xrpl_tx_768,1,95,1.2e-05,XRP only,None
xrpl_tx_769,1,95,1.2e-05,XRP only,None
xrpl_tx_770,1,95,1.2e-05,XRP only,None
xrpl_tx_771,1,95,1.2e-05,XRP only,None
xrpl_tx_772,1,95,1.2e-05,XRP only,None
xrpl_tx_773,1,95,1.2e-05,XRP only,None
xrpl_tx_774,1,95,1.2e-05,XRP only,None
xrpl_tx_775,1,95,1.2e-05,XRP only,None
xrpl_tx_776,1,95,1.2e-05,XRP only,None
xrpl_tx_777,1,95,1.2e-05,XRP only,None
xrpl_tx_778,1,95,1.2e-05,XRP only,None
xrpl_tx_779,1,95,1.2e-05,XRP only,None
xrpl_tx_780,1,95,1.2e-05,XRP only,None
xrpl_tx_781,1,95,1.2e-05,XRP only,None
xrpl_tx_782,1,95,1.2e-05,XRP only,None
xrpl_tx_783,1,95,1.2e-05,XRP only,None
xrpl_tx_784,1,95,1.2e-05,XRP only,None
xrpl_tx_785,1,95,1.2e-05,XRP only,None
xrpl_tx_786,1,95,1.2e-05,XRP only,None
xrpl_tx_787,1,95,1.2e-05,XRP only,None
xrpl_tx_788,1,95,1.2e-05,XRP only,None
xrpl_tx_789,1,95,1.2e-05,XRP only,None
xrpl_tx_790,1,95,1.2e-05,XRP only,None
xrpl_tx_791,1,95,1.2e-05,XRP only,None
xrpl_tx_792,1,95,1.2e-05,XRP only,None
xrpl_tx_793,1,95,1.2e-05,XRP only,None
xrpl_tx_794,1,95,1.2e-05,XRP only,None
xrpl_tx_795,1,95,1.2e-05,XRP only,None
xrpl_tx_796,1,95,1.2e-05,XRP only,None
xrpl_tx_797,1,95,1.2e-05,XRP only,None
xrpl_tx_798,1,95,1.2e-05,XRP only,None
xrpl_tx_799,1,95,1.2e-05,XRP only,None
xrpl_tx_800,1,95,1.2e-05,XRP only,None
xrpl_tx_801,1,95,1.2e-05,XRP only,None
xrpl_tx_802,1,95,1.2e-05,XRP only,None
xrpl_tx_803,1,95,1.2e-05,XRP only,None
xrpl_tx_804,1,95,1.2e-05,XRP only,None
xrpl_tx_805,1,95,1.2e-05,XRP only,None
xrpl_tx_806,1,95,1.2e-05,XRP only,None
xrpl_tx_807,1,95,1.2e-05,XRP only,None
xrpl_tx_808,1,95,1.2e-05,XRP only,None
xrpl_tx_809,1,95,1.2e-05,XRP only,None
xrpl_tx_810,1,95,1.2e-05,XRP only,None
xrpl_tx_811,1,95,1.2e-05,XRP only,None
xrpl_tx_812,1,95,1.2e-05,XRP only,None
xrpl_tx_813,1,95,1.2e-05,XRP only,None
xrpl_tx_814,1,95,1.2e-05,XRP only,None
xrpl_tx_815,1,95,1.2e-05,XRP only,None
xrpl_tx_816,1,95,1.2e-05,XRP only,None
xrpl_tx_817,1,95,1.2e-05,XRP only,None
xrpl_tx_818,1,95,1.2e-05,XRP only,None
xrpl_tx_819,1,95,1.2e-05,XRP only,None
xrpl_tx_820,1,95,1.2e-05,XRP only,None
xrpl_tx_821,1,95,1.2e-05,XRP only,None
xrpl_tx_822,1,95,1.2e-05,XRP only,None
xrpl_tx_823,1,95,1.2e-05,XRP only,None
xrpl_tx_824,1,95,1.2e-05,XRP only,None
xrpl_tx_825,1,95,1.2e-05,XRP only,None
xrpl_tx_826,1,95,1.2e-05,XRP only,None
xrpl_tx_827,1,95,1.2e-05,XRP only,None
xrpl_tx_828,1,95,1.2e-05,XRP only,None
xrpl_tx_829,1,95,1.2e-05,XRP only,None
xrpl_tx_830,1,95,1.2e-05,XRP only,None
xrpl_tx_831,1,95,1.2e-05,XRP only,None
xrpl_tx_832,1,95,1.2e-05,XRP only,None
xrpl_tx_833,1,95,1.2e-05,XRP only,None
xrpl_tx_834,1,95,1.2e-05,XRP only,None
xrpl_tx_835,1,95,1.2e-05,XRP only,None
xrpl_tx_836,1,95,1.2e-05,XRP only,None
xrpl_tx_837,1,95,1.2e-05,XRP only,None
xrpl_tx_838,1,95,1.2e-05,XRP only,None
xrpl_tx_839,1,95,1.2e-05,XRP only,None
xrpl_tx_840,1,95,1.2e-05,XRP only,None
xrpl_tx_841,1,95,1.2e-05,XRP only,None
xrpl_tx_842,1,95,1.2e-05,XRP only,None
xrpl_tx_843,1,95,1.2e-05,XRP only,None
xrpl_tx_844,1,95,1.2e-05,XRP only,None
xrpl_tx_845,1,95,1.2e-05,XRP only,None
xrpl_tx_846,1,95,1.2e-05,XRP only,None
xrpl_tx_847,1,95,1.2e-05,XRP only,None
xrpl_tx_848,1,95,1.2e-05,XRP only,None
xrpl_tx_849,1,95,1.2e-05,XRP only,None
xrpl_tx_850,1,95,1.2e-05,XRP only,None
xrpl_tx_851,1,95,1.2e-05,XRP only,None
xrpl_tx_852,1,95,1.2e-05,XRP only,None
xrpl_tx_853,1,95,1.2e-05,XRP only,None
xrpl_tx_854,1,95,1.2e-05,XRP only,None
xrpl_tx_855,1,95,1.2e-05,XRP only,None
xrpl_tx_856,1,95,1.2e-05,XRP only,None
xrpl_tx_857,1,95,1.2e-05,XRP only,None
xrpl_tx_858,1,95,1.2e-05,XRP only,None
xrpl_tx_859,1,95,1.2e-05,XRP only,None
xrpl_tx_860,1,95,1.2e-05,XRP only,None
xrpl_tx_861,1,95,1.2e-05,XRP only,None
xrpl_tx_862,1,95,1.2e-05,XRP only,None
xrpl_tx_863,1,95,1.2e-05,XRP only,None
xrpl_tx_864,1,95,1.2e-05,XRP only,None
xrpl_tx_865,1,95,1.2e-05,XRP only,None
xrpl_tx_866,1,95,1.2e-05,XRP only,None
xrpl_tx_867,1,95,1.2e-05,XRP only,None
xrpl_tx_868,1,95,1.2e-05,XRP only,None
xrpl_tx_869,1,95,1.2e-05,XRP only,None
xrpl_tx_870,1,95,1.2e-05,XRP only,None
xrpl_tx_871,1,95,1.2e-05,XRP only,None
xrpl_tx_872,1,95,1.2e-05,XRP only,None
xrpl_tx_873,1,95,1.2e-05,XRP only,None
xrpl_tx_874,1,95,1.2e-05,XRP only,None
xrpl_tx_875,1,95,1.2e-05,XRP only,None
xrpl_tx_876,1,95,1.2e-05,XRP only,None
xrpl_tx_877,1,95,1.2e-05,XRP only,None
xrpl_tx_878,1,95,1.2e-05,XRP only,None
xrpl_tx_879,1,95,1.2e-05,XRP only,None
xrpl_tx_880,1,95,1.2e-05,XRP only,None
xrpl_tx_881,1,95,1.2e-05,XRP only,None
xrpl_tx_882,1,95,1.2e-05,XRP only,None
xrpl_tx_883,1,95,1.2e-05,XRP only,None
xrpl_tx_884,1,95,1.2e-05,XRP only,None
xrpl_tx_885,1,95,1.2e-05,XRP only,None
xrpl_tx_886,1,95,1.2e-05,XRP only,None
xrpl_tx_887,1,95,1.2e-05,XRP only,None
xrpl_tx_888,1,95,1.2e-05,XRP only,None
xrpl_tx_889,1,95,1.2e-05,XRP only,None
xrpl_tx_890,1,95,1.2e-05,XRP only,None
xrpl_tx_891,1,95,1.2e-05,XRP only,None
xrpl_tx_892,1,95,1.2e-05,XRP only,None
xrpl_tx_893,1,95,1.2e-05,XRP only,None
xrpl_tx_894,1,95,1.2e-05,XRP only,None
xrpl_tx_895,1,95,1.2e-05,XRP only,None
xrpl_tx_896,1,95,1.2e-05,XRP only,None
xrpl_tx_897,1,95,1.2e-05,XRP only,None
xrpl_tx_898,1,95,1.2e-05,XRP only,None
xrpl_tx_899,1,95,1.2e-05,XRP only,None
xrpl_tx_900,1,95,1.2e-05,XRP only,None
xrpl_tx_901,1,95,1.2e-05,XRP only,None
xrpl_tx_902,1,95,1.2e-05,XRP only,None
xrpl_tx_903,1,95,1.2e-05,XRP only,None
xrpl_tx_904,1,95,1.2e-05,XRP only,None
xrpl_tx_905,1,95,1.2e-05,XRP only,None
xrpl_tx_906,1,95,1.2e-05,XRP only,None
xrpl_tx_907,1,95,1.2e-05,XRP only,None
xrpl_tx_908,1,95,1.2e-05,XRP only,None
xrpl_tx_909,1,95,1.2e-05,XRP only,None
xrpl_tx_910,1,95,1.2e-05,XRP only,None
xrpl_tx_911,1,95,1.2e-05,XRP only,None
xrpl_tx_912,1,95,1.2e-05,XRP only,None
xrpl_tx_913,1,95,1.2e-05,XRP only,None
xrpl_tx_914,1,95,1.2e-05,XRP only,None
xrpl_tx_915,1,95,1.2e-05,XRP only,None
xrpl_tx_916,1,95,1.2e-05,XRP only,None
xrpl_tx_917,1,95,1.2e-05,XRP only,None
xrpl_tx_918,1,95,1.2e-05,XRP only,None
xrpl_tx_919,1,95,1.2e-05,XRP only,None
xrpl_tx_920,1,95,1.2e-05,XRP only,None
xrpl_tx_921,1,95,1.2e-05,XRP only,None
xrpl_tx_922,1,95,1.2e-05,XRP only,None
xrpl_tx_923,1,95,1.2e-05,XRP only,None
xrpl_tx_924,1,95,1.2e-05,XRP only,None
xrpl_tx_925,1,95,1.2e-05,XRP only,None
xrpl_tx_926,1,95,1.2e-05,XRP only,None
xrpl_tx_927,1,95,1.2e-05,XRP only,None
xrpl_tx_928,1,95,1.2e-05,XRP only,None
xrpl_tx_929,1,95,1.2e-05,XRP only,None
xrpl_tx_930,1,95,1.2e-05,XRP only,None
xrpl_tx_931,1,95,1.2e-05,XRP only,None
xrpl_tx_932,1,95,1.2e-05,XRP only,None
xrpl_tx_933,1,95,1.2e-05,XRP only,None
xrpl_tx_934,1,95,1.2e-05,XRP only,None
xrpl_tx_935,1,95,1.2e-05,XRP only,None
xrpl_tx_936,1,95,1.2e-05,XRP only,None
xrpl_tx_937,1,95,1.2e-05,XRP only,None
xrpl_tx_938,1,95,1.2e-05,XRP only,None
xrpl_tx_939,1,95,1.2e-05,XRP only,None
xrpl_tx_940,1,95,1.2e-05,XRP only,None
xrpl_tx_941,1,95,1.2e-05,XRP only,None
xrpl_tx_942,1,95,1.2e-05,XRP only,None
xrpl_tx_943,1,95,1.2e-05,XRP only,None
xrpl_tx_944,1,95,1.2e-05,XRP only,None
xrpl_tx_945,1,95,1.2e-05,XRP only,None
xrpl_tx_946,1,95,1.2e-05,XRP only,None
xrpl_tx_947,1,95,1.2e-05,XRP only,None
xrpl_tx_948,1,95,1.2e-05,XRP only,None
xrpl_tx_949,1,95,1.2e-05,XRP only,None
xrpl_tx_950,1,95,1.2e-05,XRP only,None
xrpl_tx_951,1,95,1.2e-05,XRP only,None
xrpl_tx_952,1,95,1.2e-05,XRP only,None
xrpl_tx_953,1,95,1.2e-05,XRP only,None
xrpl_tx_954,1,95,1.2e-05,XRP only,None
xrpl_tx_955,1,95,1.2e-05,XRP only,None
xrpl_tx_956,1,95,1.2e-05,XRP only,None
xrpl_tx_957,1,95,1.2e-05,XRP only,None
xrpl_tx_958,1,95,1.2e-05,XRP only,None
xrpl_tx_959,1,95,1.2e-05,XRP only,None
xrpl_tx_960,1,95,1.2e-05,XRP only,None
xrpl_tx_961,1,95,1.2e-05,XRP only,None
xrpl_tx_962,1,95,1.2e-05,XRP only,None
xrpl_tx_963,1,95,1.2e-05,XRP only,None
xrpl_tx_964,1,95,1.2e-05,XRP only,None
xrpl_tx_965,1,95,1.2e-05,XRP only,None
xrpl_tx_966,1,95,1.2e-05,XRP only,None
xrpl_tx_967,1,95,1.2e-05,XRP only,None
xrpl_tx_968,1,95,1.2e-05,XRP only,None
xrpl_tx_969,1,95,1.2e-05,XRP only,None
xrpl_tx_970,1,95,1.2e-05,XRP only,None
xrpl_tx_971,1,95,1.2e-05,XRP only,None
xrpl_tx_972,1,95,1.2e-05,XRP only,None
xrpl_tx_973,1,95,1.2e-05,XRP only,None
xrpl_tx_974,1,95,1.2e-05,XRP only,None
xrpl_tx_975,1,95,1.2e-05,XRP only,None
xrpl_tx_976,1,95,1.2e-05,XRP only,None
xrpl_tx_977,1,95,1.2e-05,XRP only,None
xrpl_tx_978,1,95,1.2e-05,XRP only,None
xrpl_tx_979,1,95,1.2e-05,XRP only,None
xrpl_tx_980,1,95,1.2e-05,XRP only,None
xrpl_tx_981,1,95,1.2e-05,XRP only,None
xrpl_tx_982,1,95,1.2e-05,XRP only,None
xrpl_tx_983,1,95,1.2e-05,XRP only,None
xrpl_tx_984,1,95,1.2e-05,XRP only,None
xrpl_tx_985,1,95,1.2e-05,XRP only,None
xrpl_tx_986,1,95,1.2e-05,XRP only,None
xrpl_tx_987,1,95,1.2e-05,XRP only,None
xrpl_tx_988,1,95,1.2e-05,XRP only,None
xrpl_tx_989,1,95,1.2e-05,XRP only,None
xrpl_tx_990,1,95,1.2e-05,XRP only,None
xrpl_tx_991,1,95,1.2e-05,XRP only,None
xrpl_tx_992,1,95,1.2e-05,XRP only,None
xrpl_tx_993,1,95,1.2e-05,XRP only,None
xrpl_tx_994,1,95,1.2e-05,XRP only,None
