tx_id,route_used,latency_ms,fee_xlm,compliance_passed
stratx_676,USDC,75,9.2e-05,True
stratx_677,EURC,75,9.4e-05,True
stratx_678,XLM,75,9.6e-05,True
stratx_679,USDC,75,9.8e-05,True
stratx_680,EURC,75,8e-05,True
stratx_681,XLM,75,8.2e-05,True
stratx_682,USDC,75,8.4e-05,True
stratx_683,EURC,75,8.6e-05,True
stratx_684,XLM,75,8.8e-05,True
stratx_685,USDC,75,9e-05,True
stratx_686,EURC,75,9.2e-05,True
stratx_687,XLM,75,9.4e-05,True
stratx_688,USDC,75,9.6e-05,True
stratx_689,EURC,75,9.8e-05,True
stratx_690,XLM,75,8e-05,True
stratx_691,USDC,75,8.2e-05,True
stratx_692,EURC,75,8.4e-05,True
stratx_693,XLM,75,8.6e-05,True
stratx_694,USDC,75,8.8e-05,True
stratx_695,EURC,75,9e-05,True
stratx_696,XLM,75,9.2e-05,True
stratx_697,USDC,75,9.4e-05,True
stratx_698,EURC,75,9.6e-05,True
stratx_699,XLM,75,9.8e-05,True
stratx_700,USDC,75,8e-05,True
stratx_701,EURC,75,8.2e-05,True
stratx_702,XLM,75,8.4e-05,True
stratx_703,USDC,75,8.6e-05,True
stratx_704,EURC,75,8.8e-05,True
stratx_705,XLM,75,9e-05,True
stratx_706,USDC,75,9.2e-05,True
stratx_707,EURC,75,9.4e-05,True
stratx_708,XLM,75,9.6e-05,True
stratx_709,USDC,75,9.8e-05,True
stratx_710,EURC,75,8e-05,True
stratx_711,XLM,75,8.2e-05,True
stratx_712,USDC,75,8.4e-05,True
stratx_713,EURC,75,8.6e-05,True
stratx_714,XLM,75,8.8e-05,True
stratx_715,USDC,75,9e-05,True
stratx_716,EURC,75,9.2e-05,True
stratx_717,XLM,75,9.4e-05,True
stratx_718,USDC,75,9.6e-05,True
stratx_719,EURC,75,9.8e-05,True
stratx_720,XLM,75,8e-05,True
stratx_721,USDC,75,8.2e-05,True
stratx_722,EURC,75,8.4e-05,True
stratx_723,XLM,75,8.6e-05,True
stratx_724,USDC,75,8.8e-05,True
stratx_725,EURC,75,9e-05,True
stratx_726,XLM,75,9.2e-05,True
stratx_727,USDC,75,9.4e-05,True
stratx_728,EURC,75,9.6e-05,True
stratx_729,XLM,75,9.8e-05,True
stratx_730,USDC,75,8e-05,True
stratx_731,EURC,75,8.2e-05,True
stratx_732,XLM,75,8.4e-05,True
stratx_733,USDC,75,8.6e-05,True
stratx_734,EURC,75,8.8e-05,True
stratx_735,XLM,75,9e-05,True
stratx_736,USDC,75,9.2e-05,True
stratx_737,EURC,75,9.4e-05,True
stratx_738,XLM,75,9.6e-05,True
stratx_739,USDC,75,9.8e-05,True
stratx_740,EURC,75,8e-05,True
stratx_741,XLM,75,8.2e-05,True
stratx_742,USDC,75,8.4e-05,True
stratx_743,EURC,75,8.6e-05,True
stratx_744,XLM,75,8.8e-05,True
stratx_745,USDC,75,9e-05,True
stratx_746,EURC,75,9.2e-05,True
stratx_747,XLM,75,9.4e-05,True
stratx_748,USDC,75,9.6e-05,True
stratx_749,EURC,75,9.8e-05,True
stratx_750,XLM,75,8e-05,True
stratx_751,USDC,75,8.2e-05,True
stratx_752,EURC,75,8.4e-05,True
stratx_753,XLM,75,8.6e-05,True
stratx_754,USDC,75,8.8e-05,True
stratx_755,EURC,75,9e-05,True
stratx_756,XLM,75,9.2e-05,True
stratx_757,USDC,75,9.4e-05,True
stratx_758,EURC,75,9.6e-05,True
stratx_759,XLM,75,9.8e-05,True
stratx_760,USDC,75,8e-05,True
stratx_761,EURC,75,8.2e-05,True
stratx_762,XLM,75,8.4e-05,True
stratx_763,USDC,75,8.6e-05,True
stratx_764,EURC,75,8.8e-05,True
stratx_765,XLM,75,9e-05,True
stratx_766,USDC,75,9.2e-05,True
stratx_767,EURC,75,9.4e-05,True
stratx_768,XLM,75,9.6e-05,True
stratx_769,USDC,75,9.8e-05,True
stratx_770,EURC,75,8e-05,True
stratx_771,XLM,75,8.2e-05,True
stratx_772,USDC,75,8.4e-05,True
stratx_773,EURC,75,8.6e-05,True
stratx_774,XLM,75,8.8e-05,True
stratx_775,USDC,75,9e-05,True
stratx_776,EURC,75,9.2e-05,True
stratx_777,XLM,75,9.4e-05,True
stratx_778,USDC,75,9.6e-05,True
stratx_779,EURC,75,9.8e-05,True
stratx_780,XLM,75,8e-05,True
stratx_781,USDC,75,8.2e-05,True
stratx_782,EURC,75,8.4e-05,True
stratx_783,XLM,75,8.6e-05,True
stratx_784,USDC,75,8.8e-05,True
stratx_785,EURC,75,9e-05,True
stratx_786,XLM,75,9.2e-05,True
stratx_787,USDC,75,9.4e-05,True
stratx_788,EURC,75,9.6e-05,True
stratx_789,XLM,75,9.8e-05,True
stratx_790,USDC,75,8e-05,True
stratx_791,EURC,75,8.2e-05,True
stratx_792,XLM,75,8.4e-05,True
stratx_793,USDC,75,8.6e-05,True
stratx_794,EURC,75,8.8e-05,True
stratx_795,XLM,75,9e-05,True
stratx_796,USDC,75,9.2e-05,True
stratx_797,EURC,75,9.4e-05,True
stratx_798,XLM,75,9.6e-05,True
stratx_799,USDC,75,9.8e-05,True
stratx_800,EURC,75,8e-05,True
stratx_801,XLM,75,8.2e-05,True
stratx_802,USDC,75,8.4e-05,True
stratx_803,EURC,75,8.6e-05,True
stratx_804,XLM,75,8.8e-05,True
stratx_805,USDC,75,9e-05,True
stratx_806,EURC,75,9.2e-05,True
stratx_807,XLM,75,9.4e-05,True
stratx_808,USDC,75,9.6e-05,True
stratx_809,EURC,75,9.8e-05,True
stratx_810,XLM,75,8e-05,True
stratx_811,USDC,75,8.2e-05,True
stratx_812,EURC,75,8.4e-05,True
stratx_813,XLM,75,8.6e-05,True
stratx_814,USDC,75,8.8e-05,True
stratx_815,EURC,75,9e-05,True
stratx_816,XLM,75,9.2e-05,True
stratx_817,USDC,75,9.4e-05,True
stratx_818,EURC,75,9.6e-05,True
stratx_819,XLM,75,9.8e-05,True
stratx_820,USDC,75,8e-05,True
stratx_821,EURC,75,8.2e-05,True
stratx_822,XLM,75,8.4e-05,True
stratx_823,USDC,75,8.6e-05,True
stratx_824,EURC,75,8.8e-05,True
stratx_825,XLM,75,9e-05,True
stratx_826,USDC,75,9.2e-05,True
stratx_827,EURC,75,9.4e-05,True
stratx_828,XLM,75,9.6e-05,True
stratx_829,USDC,75,9.8e-05,True
stratx_830,EURC,75,8e-05,True
stratx_831,XLM,75,8.2e-05,True
stratx_832,USDC,75,8.4e-05,True
stratx_833,EURC,75,8.6e-05,True
stratx_834,XLM,75,8.8e-05,True
stratx_835,USDC,75,9e-05,True
stratx_836,EURC,75,9.2e-05,True
stratx_837,XLM,75,9.4e-05,True
stratx_838,USDC,75,9.6e-05,True
stratx_839,EURC,75,9.8e-05,True
stratx_840,XLM,75,8e-05,True
stratx_841,USDC,75,8.2e-05,True
stratx_842,EURC,75,8.4e-05,True
stratx_843,XLM,75,8.6e-05,True
stratx_844,USDC,75,8.8e-05,True
stratx_845,EURC,75,9e-05,True
stratx_846,XLM,75,9.2e-05,True
stratx_847,USDC,75,9.4e-05,True
stratx_848,EURC,75,9.6e-05,True
stratx_849,XLM,75,9.8e-05,True
stratx_850,USDC,75,8e-05,True
stratx_851,EURC,75,8.2e-05,True
stratx_852,XLM,75,8.4e-05,True
stratx_853,USDC,75,8.6e-05,True
stratx_854,EURC,75,8.8e-05,True
stratx_855,XLM,75,9e-05,True
stratx_856,USDC,75,9.2e-05,True
stratx_857,EURC,75,9.4e-05,True
stratx_858,XLM,75,9.6e-05,True
stratx_859,USDC,75,9.8e-05,True
stratx_860,EURC,75,8e-05,True
stratx_861,XLM,75,8.2e-05,True
stratx_862,USDC,75,8.4e-05,True
stratx_863,EURC,75,8.6e-05,True
stratx_864,XLM,75,8.8e-05,True
stratx_865,USDC,75,9e-05,True
stratx_866,EURC,75,9.2e-05,True
stratx_867,XLM,75,9.4e-05,True
stratx_868,USDC,75,9.6e-05,True
stratx_869,EURC,75,9.8e-05,True
stratx_870,XLM,75,8e-05,True
stratx_871,USDC,75,8.2e-05,True
stratx_872,EURC,75,8.4e-05,True
stratx_873,XLM,75,8.6e-05,True
stratx_874,USDC,75,8.8e-05,True
stratx_875,EURC,75,9e-05,True
stratx_876,XLM,75,9.2e-05,True
stratx_877,USDC,75,9.4e-05,True
stratx_878,EURC,75,9.6e-05,True
stratx_879,XLM,75,9.8e-05,True
stratx_880,USDC,75,8e-05,True
stratx_881,EURC,75,8.2e-05,True
stratx_882,XLM,75,8.4e-05,True
stratx_883,USDC,75,8.6e-05,True
stratx_884,EURC,75,8.8e-05,True
stratx_885,XLM,75,9e-05,True
stratx_886,USDC,75,9.2e-05,True
stratx_887,EURC,75,9.4e-05,True
stratx_888,XLM,75,9.6e-05,True
stratx_889,USDC,75,9.8e-05,True
stratx_890,EURC,75,8e-05,True
stratx_891,XLM,75,8.2e-05,True
stratx_892,USDC,75,8.4e-05,True
stratx_893,EURC,75,8.6e-05,True
stratx_894,XLM,75,8.8e-05,True
stratx_895,USDC,75,9e-05,True
stratx_896,EURC,75,9.2e-05,True
stratx_897,XLM,75,9.4e-05,True
stratx_898,USDC,75,9.6e-05,True
stratx_899,EURC,75,9.8e-05,True
stratx_900,XLM,75,8e-05,True
stratx_901,USDC,75,8.2e-05,True
stratx_902,EURC,75,8.4e-05,True
stratx_903,XLM,75,8.6e-05,True
stratx_904,USDC,75,8.8e-05,True
stratx_905,EURC,75,9e-05,True
stratx_906,XLM,75,9.2e-05,True
stratx_907,USDC,75,9.4e-05,True
stratx_908,EURC,75,9.6e-05,True
stratx_909,XLM,75,9.8e-05,True
stratx_910,USDC,75,8e-05,True
stratx_911,EURC,75,8.2e-05,True
stratx_912,XLM,75,8.4e-05,True
stratx_913,USDC,75,8.6e-05,True
stratx_914,EURC,75,8.8e-05,True
stratx_915,XLM,75,9e-05,True
stratx_916,USDC,75,9.2e-05,True
stratx_917,EURC,75,9.4e-05,True
stratx_918,XLM,75,9.6e-05,True
stratx_919,USDC,75,9.8e-05,True
stratx_920,EURC,75,8e-05,True
stratx_921,XLM,75,8.2e-05,True
stratx_922,USDC,75,8.4e-05,True
stratx_923,EURC,75,8.6e-05,True
stratx_924,XLM,75,8.8e-05,True
stratx_925,USDC,75,9e-05,True
stratx_926,EURC,75,9.2e-05,True
stratx_927,XLM,75,9.4e-05,True
stratx_928,USDC,75,9.6e-05,True
stratx_929,EURC,75,9.8e-05,True
stratx_930,XLM,75,8e-05,True
stratx_931,USDC,75,8.2e-05,True
stratx_932,EURC,75,8.4e-05,True
stratx_933,XLM,75,8.6e-05,True
stratx_934,USDC,75,8.8e-05,True
stratx_935,EURC,75,9e-05,True
stratx_936,XLM,75,9.2e-05,True
stratx_937,USDC,75,9.4e-05,True
stratx_938,EURC,75,9.6e-05,True
stratx_939,XLM,75,9.8e-05,True
stratx_940,USDC,75,8e-05,True
stratx_941,EURC,75,8.2e-05,True
stratx_942,XLM,75,8.4e-05,True
stratx_943,USDC,75,8.6e-05,True
stratx_944,EURC,75,8.8e-05,True
stratx_945,XLM,75,9e-05,True
stratx_946,USDC,75,9.2e-05,True
stratx_947,EURC,75,9.4e-05,True
stratx_948,XLM,75,9.6e-05,True
stratx_949,USDC,75,9.8e-05,True
stratx_950,EURC,75,8e-05,True
stratx_951,XLM,75,8.2e-05,True
stratx_952,USDC,75,8.4e-05,True
stratx_953,EURC,75,8.6e-05,True
stratx_954,XLM,75,8.8e-05,True
stratx_955,USDC,75,9e-05,True
stratx_956,EURC,75,9.2e-05,True
stratx_957,XLM,75,9.4e-05,True
stratx_958,USDC,75,9.6e-05,True
stratx_959,EURC,75,9.8e-05,True
stratx_960,XLM,75,8e-05,True
stratx_961,USDC,75,8.2e-05,True
stratx_962,EURC,75,8.4e-05,True
stratx_963,XLM,75,8.6e-05,True
stratx_964,USDC,75,8.8e-05,True
stratx_965,EURC,75,9e-05,True
stratx_966,XLM,75,9.2e-05,True
stratx_967,USDC,75,9.4e-05,True
stratx_968,EURC,75,9.6e-05,True
stratx_969,XLM,75,9.8e-05,True
stratx_970,USDC,75,8e-05,True
stratx_971,EURC,75,8.2e-05,True
stratx_972,XLM,75,8.4e-05,True
stratx_973,USDC,75,8.6e-05,True
stratx_974,EURC,75,8.8e-05,True
stratx_975,XLM,75,9e-05,True
stratx_976,USDC,75,9.2e-05,True
stratx_977,EURC,75,9.4e-05,True
stratx_978,XLM,75,9.6e-05,True
stratx_979,USDC,75,9.8e-05,True
stratx_980,EURC,75,8e-05,True
stratx_981,XLM,75,8.2e-05,True
stratx_982,USDC,75,8.4e-05,True
stratx_983,EURC,75,8.6e-05,True
stratx_984,XLM,75,8.8e-05,True
stratx_985,USDC,75,9e-05,True
stratx_986,EURC,75,9.2e-05,True
stratx_987,XLM,75,9.4e-05,True
stratx_988,USDC,75,9.6e-05,True
stratx_989,EURC,75,9.8e-05,True
stratx_990,XLM,75,8e-05,True
stratx_991,USDC,75,8.2e-05,True
stratx_992,EURC,75,8.4e-05,True
stratx_993,XLM,75,8.6e-05,True
stratx_994,USDC,75,8.8e-05,True
stratx_995,EURC,75,9e-05,True
stratx_996,XLM,75,9.2e-05,True
stratx_997,USDC,75,9.4e-05,True
stratx_998,EURC,75,9.6e-05,True
stratx_999,XLM,75,9.8e-05,True
stratx_1000,USDC,75,8e-05,True
stratx_1001,EURC,75,8.2e-05,True
stratx_1002,XLM,75,8.4e-05,True
stratx_1003,USDC,75,8.6e-05,True
stratx_1004,EURC,75,8.8e-05,True
stratx_1005,XLM,75,9e-05,True
stratx_1006,USDC,75,9.2e-05,True
stratx_1007,EURC,75,9.4e-05,True
stratx_1008,XLM,75,9.6e-05,True
stratx_1009,USDC,75,9.8e-05,True
stratx_1010,EURC,75,8e-05,True
stratx_1011,XLM,75,8.2e-05,True
stratx_1012,USDC,75,8.4e-05,True
stratx_1013,EURC,75,8.6e-05,True
stratx_1014,XLM,75,8.8e-05,True
stratx_1015,USDC,75,9e-05,True
stratx_1016,EURC,75,9.2e-05,True
stratx_1017,XLM,75,9.4e-05,True
stratx_1018,USDC,75,9.6e-05,True
stratx_1019,EURC,75,9.8e-05,True
stratx_1020,XLM,75,8e-05,True
stratx_1021,USDC,75,8.2e-05,True
stratx_1022,EURC,75,8.4e-05,True
stratx_1023,XLM,75,8.6e-05,True
stratx_1024,USDC,75,8.8e-05,True
stratx_1025,EURC,75,9e-05,True
stratx_1026,XLM,75,9.2e-05,True
stratx_1027,USDC,75,9.4e-05,True
stratx_1028,EURC,75,9.6e-05,True
stratx_1029,XLM,75,9.8e-05,True
stratx_1030,USDC,75,8e-05,True
stratx_1031,EURC,75,8.2e-05,True
stratx_1032,XLM,75,8.4e-05,True
stratx_1033,USDC,75,8.6e-05,True
stratx_1034,EURC,75,8.8e-05,True
stratx_1035,XLM,75,9e-05,True
stratx_1036,USDC,75,9.2e-05,True
stratx_1037,EURC,75,9.4e-05,True
stratx_1038,XLM,75,9.6e-05,True
stratx_1039,USDC,75,9.8e-05,True
stratx_1040,EURC,75,8e-05,True
stratx_1041,XLM,75,8.2e-05,True
stratx_1042,USDC,75,8.4e-05,True
stratx_1043,EURC,75,8.6e-05,True
stratx_1044,XLM,75,8.8e-05,True
stratx_1045,USDC,75,9e-05,True
stratx_1046,EURC,75,9.2e-05,True
stratx_1047,XLM,75,9.4e-05,True
stratx_1048,USDC,75,9.6e-05,True
stratx_1049,EURC,75,9.8e-05,True
stratx_1050,XLM,75,8e-05,True
stratx_1051,USDC,75,8.2e-05,True
stratx_1052,EURC,75,8.4e-05,True
stratx_1053,XLM,75,8.6e-05,True
stratx_1054,USDC,75,8.8e-05,True
stratx_1055,EURC,75,9e-05,True
stratx_1056,XLM,75,9.2e-05,True
stratx_1057,USDC,75,9.4e-05,True
stratx_1058,EURC,75,9.6e-05,True
stratx_1059,XLM,75,9.8e-05,True
stratx_1060,USDC,75,8e-05,True
stratx_1061,EURC,75,8.2e-05,True
stratx_1062,XLM,75,8.4e-05,True
stratx_1063,USDC,75,8.6e-05,True
stratx_1064,EURC,75,8.8e-05,True
stratx_1065,XLM,75,9e-05,True
stratx_1066,USDC,75,9.2e-05,True
stratx_1067,EURC,75,9.4e-05,True
stratx_1068,XLM,75,9.6e-05,True
stratx_1069,USDC,75,9.8e-05,True
stratx_1070,EURC,75,8e-05,True
stratx_1071,XLM,75,8.2e-05,True
stratx_1072,USDC,75,8.4e-05,True
stratx_1073,EURC,75,8.6e-05,True
stratx_1074,XLM,75,8.8e-05,True
stratx_1075,USDC,75,9e-05,True
stratx_1076,EURC,75,9.2e-05,True
stratx_1077,XLM,75,9.4e-05,True
stratx_1078,USDC,75,9.6e-05,True
stratx_1079,EURC,75,9.8e-05,True
stratx_1080,XLM,75,8e-05,True
stratx_1081,USDC,75,8.2e-05,True
stratx_1082,EURC,75,8.4e-05,True
stratx_1083,XLM,75,8.6e-05,True
stratx_1084,USDC,75,8.8e-05,True
stratx_1085,EURC,75,9e-05,True
stratx_1086,XLM,75,9.2e-05,True
stratx_1087,USDC,75,9.4e-05,True
stratx_1088,EURC,75,9.6e-05,True
stratx_1089,XLM,75,9.8e-05,True
stratx_1090,USDC,75,8e-05,True
stratx_1091,EURC,75,8.2e-05,True
stratx_1092,XLM,75,8.4e-05,True
stratx_1093,USDC,75,8.6e-05,True
stratx_1094,EURC,75,8.8e-05,True
stratx_1095,XLM,75,9e-05,True
stratx_1096,USDC,75,9.2e-05,True
stratx_1097,EURC,75,9.4e-05,True
stratx_1098,XLM,75,9.6e-05,True
stratx_1099,USDC,75,9.8e-05,True
stratx_1100,EURC,75,8e-05,True
stratx_1101,XLM,75,8.2e-05,True
stratx_1102,USDC,75,8.4e-05,True
stratx_1103,EURC,75,8.6e-05,True
stratx_1104,XLM,75,8.8e-05,True
stratx_1105,USDC,75,9e-05,True
stratx_1106,EURC,75,9.2e-05,True
stratx_1107,XLM,75,9.4e-05,True
stratx_1108,USDC,75,9.6e-05,True
stratx_1109,EURC,75,9.8e-05,True
stratx_1110,XLM,75,8e-05,True
stratx_1111,USDC,75,8.2e-05,True
stratx_1112,EURC,75,8.4e-05,True
stratx_1113,XLM,75,8.6e-05,True
stratx_1114,USDC,75,8.8e-05,True
stratx_1115,EURC,75,9e-05,True
stratx_1116,XLM,75,9.2e-05,True
stratx_1117,USDC,75,9.4e-05,True
stratx_1118,EURC,75,9.6e-05,True
stratx_1119,XLM,75,9.8e-05,True
stratx_1120,USDC,75,8e-05,True
stratx_1121,EURC,75,8.2e-05,True
stratx_1122,XLM,75,8.4e-05,True
stratx_1123,USDC,75,8.6e-05,True
stratx_1124,EURC,75,8.8e-05,True
stratx_1125,XLM,75,9e-05,True
stratx_1126,USDC,75,9.2e-05,True
stratx_1127,EURC,75,9.4e-05,True
stratx_1128,XLM,75,9.6e-05,True
stratx_1129,USDC,75,9.8e-05,True
stratx_1130,EURC,75,8e-05,True
stratx_1131,XLM,75,8.2e-05,True
stratx_1132,USDC,75,8.4e-05,True
stratx_1133,EURC,75,8.6e-05,True
stratx_1134,XLM,75,8.8e-05,True
stratx_1135,USDC,75,9e-05,True
stratx_1136,EURC,75,9.2e-05,True
stratx_1137,XLM,75,9.4e-05,True
stratx_1138,USDC,75,9.6e-05,True
stratx_1139,EURC,75,9.8e-05,True
stratx_1140,XLM,75,8e-05,True
stratx_1141,USDC,75,8.2e-05,True
stratx_1142,EURC,75,8.4e-05,True
stratx_1143,XLM,75,8.6e-05,True
stratx_1144,USDC,75,8.8e-05,True
stratx_1145,EURC,75,9e-05,True
stratx_1146,XLM,75,9.2e-05,True
stratx_1147,USDC,75,9.4e-05,True
stratx_1148,EURC,75,9.6e-05,True
stratx_1149,XLM,75,9.8e-05,True
stratx_1150,USDC,75,8e-05,True
stratx_1151,EURC,75,8.2e-05,True
stratx_1152,XLM,75,8.4e-05,True
stratx_1153,USDC,75,8.6e-05,True
stratx_1154,EURC,75,8.8e-05,True
stratx_1155,XLM,75,9e-05,True
stratx_1156,USDC,75,9.2e-05,True
stratx_1157,EURC,75,9.4e-05,True
stratx_1158,XLM,75,9.6e-05,True
stratx_1159,USDC,75,9.8e-05,True
stratx_1160,EURC,75,8e-05,True
stratx_1161,XLM,75,8.2e-05,True
stratx_1162,USDC,75,8.4e-05,True
stratx_1163,EURC,75,8.6e-05,True
stratx_1164,XLM,75,8.8e-05,True
stratx_1165,USDC,75,9e-05,True
stratx_1166,EURC,75,9.2e-05,True
stratx_1167,XLM,75,9.4e-05,True
stratx_1168,USDC,75,9.6e-05,True
stratx_1169,EURC,75,9.8e-05,True
stratx_1170,XLM,75,8e-05,True
stratx_1171,USDC,75,8.2e-05,True
stratx_1172,EURC,75,8.4e-05,True
stratx_1173,XLM,75,8.6e-05,True
stratx_1174,USDC,75,8.8e-05,True
stratx_1175,EURC,75,9e-05,True
stratx_1176,XLM,75,9.2e-05,True
stratx_1177,USDC,75,9.4e-05,True
stratx_1178,EURC,75,9.6e-05,True
stratx_1179,XLM,75,9.8e-05,True
stratx_1180,USDC,75,8e-05,True
stratx_1181,EURC,75,8.2e-05,True
stratx_1182,XLM,75,8.4e-05,True
stratx_1183,USDC,75,8.6e-05,True
stratx_1184,EURC,75,8.8e-05,True
stratx_1185,XLM,75,9e-05,True
stratx_1186,USDC,75,9.2e-05,True
stratx_1187,EURC,75,9.4e-05,True
stratx_1188,XLM,75,9.6e-05,True
stratx_1189,USDC,75,9.8e-05,True
stratx_1190,EURC,75,8e-05,True
stratx_1191,XLM,75,8.2e-05,True
stratx_1192,USDC,75,8.4e-05,True
stratx_1193,EURC,75,8.6e-05,True
stratx_1194,XLM,75,8.8e-05,True
stratx_1195,USDC,75,9e-05,True
stratx_1196,EURC,75,9.2e-05,True
stratx_1197,XLM,75,9.4e-05,True
stratx_1198,USDC,75,9.6e-05,True
stratx_1199,EURC,75,9.8e-05,True
stratx_1200,XLM,75,8e-05,True
stratx_1201,USDC,75,8.2e-05,True
stratx_1202,EURC,75,8.4e-05,True
stratx_1203,XLM,75,8.6e-05,True
stratx_1204,USDC,75,8.8e-05,True
stratx_1205,EURC,75,9e-05,True
stratx_1206,XLM,75,9.2e-05,True
stratx_1207,USDC,75,9.4e-05,True
stratx_1208,EURC,75,9.6e-05,True
stratx_1209,XLM,75,9.8e-05,True
stratx_1210,USDC,75,8e-05,True
stratx_1211,EURC,75,8.2e-05,True
stratx_1212,XLM,75,8.4e-05,True
stratx_1213,USDC,75,8.6e-05,True
stratx_1214,EURC,75,8.8e-05,True
stratx_1215,XLM,75,9e-05,True
stratx_1216,USDC,75,9.2e-05,True
stratx_1217,EURC,75,9.4e-05,True
stratx_1218,XLM,75,9.6e-05,True
stratx_1219,USDC,75,9.8e-05,True
stratx_1220,EURC,75,8e-05,True
stratx_1221,XLM,75,8.2e-05,True
stratx_1222,USDC,75,8.4e-05,True
stratx_1223,EURC,75,8.6e-05,True
stratx_1224,XLM,75,8.8e-05,True
stratx_1225,USDC,75,9e-05,True
stratx_1226,EURC,75,9.2e-05,True
stratx_1227,XLM,75,9.4e-05,True
stratx_1228,USDC,75,9.6e-05,True
stratx_1229,EURC,75,9.8e-05,True
stratx_1230,XLM,75,8e-05,True
stratx_1231,USDC,75,8.2e-05,True
stratx_1232,EURC,75,8.4e-05,True
stratx_1233,XLM,75,8.6e-05,True
stratx_1234,USDC,75,8.8e-05,True
stratx_1235,EURC,75,9e-05,True
stratx_1236,XLM,75,9.2e-05,True
stratx_1237,USDC,75,9.4e-05,True
stratx_1238,EURC,75,9.6e-05,True
stratx_1239,XLM,75,9.8e-05,True
stratx_1240,USDC,75,8e-05,True
stratx_1241,EURC,75,8.2e-05,True
stratx_1242,XLM,75,8.4e-05,True
stratx_1243,USDC,75,8.6e-05,True
stratx_1244,EURC,75,8.8e-05,True
stratx_1245,XLM,75,9e-05,True
stratx_1246,USDC,75,9.2e-05,True
stratx_1247,EURC,75,9.4e-05,True
stratx_1248,XLM,75,9.6e-05,True
stratx_1249,USDC,75,9.8e-05,True
stratx_1250,EURC,75,8e-05,True
stratx_1251,XLM,75,8.2e-05,True
stratx_1252,USDC,75,8.4e-05,True
stratx_1253,EURC,75,8.6e-05,True
stratx_1254,XLM,75,8.8e-05,True
stratx_1255,USDC,75,9e-05,True
stratx_1256,EURC,75,9.2e-05,True
stratx_1257,XLM,75,9.4e-05,True
stratx_1258,USDC,75,9.6e-05,True
stratx_1259,EURC,75,9.8e-05,True
stratx_1260,XLM,75,8e-05,True
stratx_1261,USDC,75,8.2e-05,True
stratx_1262,EURC,75,8.4e-05,True
stratx_1263,XLM,75,8.6e-05,True
stratx_1264,USDC,75,8.8e-05,True
stratx_1265,EURC,75,9e-05,True
stratx_1266,XLM,75,9.2e-05,True
stratx_1267,USDC,75,9.4e-05,True
stratx_1268,EURC,75,9.6e-05,True
stratx_1269,XLM,75,9.8e-05,True
stratx_1270,USDC,75,8e-05,True
stratx_1271,EURC,75,8.2e-05,True
stratx_1272,XLM,75,8.4e-05,True
stratx_1273,USDC,75,8.6e-05,True
stratx_1274,EURC,75,8.8e-05,True
stratx_1275,XLM,75,9e-05,True
stratx_1276,USDC,75,9.2e-05,True
stratx_1277,EURC,75,9.4e-05,True
stratx_1278,XLM,75,9.6e-05,True
stratx_1279,USDC,75,9.8e-05,True
stratx_1280,EURC,75,8e-05,True
stratx_1281,XLM,75,8.2e-05,True
stratx_1282,USDC,75,8.4e-05,True
stratx_1283,EURC,75,8.6e-05,True
stratx_1284,XLM,75,8.8e-05,True
stratx_1285,USDC,75,9e-05,True
stratx_1286,EURC,75,9.2e-05,True
stratx_1287,XLM,75,9.4e-05,True
stratx_1288,USDC,75,9.6e-05,True
stratx_1289,EURC,75,9.8e-05,True
stratx_1290,XLM,75,8e-05,True
stratx_1291,USDC,75,8.2e-05,True
stratx_1292,EURC,75,8.4e-05,True
stratx_1293,XLM,75,8.6e-05,True
stratx_1294,USDC,75,8.8e-05,True
stratx_1295,EURC,75,9e-05,True
stratx_1296,XLM,75,9.2e-05,True
stratx_1297,USDC,75,9.4e-05,True
stratx_1298,EURC,75,9.6e-05,True
stratx_1299,XLM,75,9.8e-05,True
stratx_1300,USDC,75,8e-05,True
stratx_1301,EURC,75,8.2e-05,True
stratx_1302,XLM,75,8.4e-05,True
stratx_1303,USDC,75,8.6e-05,True
stratx_1304,EURC,75,8.8e-05,True
stratx_1305,XLM,75,9e-05,True
stratx_1306,USDC,75,9.2e-05,True
stratx_1307,EURC,75,9.4e-05,True
stratx_1308,XLM,75,9.6e-05,True
stratx_1309,USDC,75,9.8e-05,True
stratx_1310,EURC,75,8e-05,True
stratx_1311,XLM,75,8.2e-05,True
stratx_1312,USDC,75,8.4e-05,True
stratx_1313,EURC,75,8.6e-05,True
stratx_1314,XLM,75,8.8e-05,True
stratx_1315,USDC,75,9e-05,True
stratx_1316,EURC,75,9.2e-05,True
stratx_1317,XLM,75,9.4e-05,True
stratx_1318,USDC,75,9.6e-05,True
stratx_1319,EURC,75,9.8e-05,True
stratx_1320,XLM,75,8e-05,True
stratx_1321,USDC,75,8.2e-05,True
stratx_1322,EURC,75,8.4e-05,True
stratx_1323,XLM,75,8.6e-05,True
stratx_1324,USDC,75,8.8e-05,True
stratx_1325,EURC,75,9e-05,True
stratx_1326,XLM,75,9.2e-05,True
stratx_1327,USDC,75,9.4e-05,True
stratx_1328,EURC,75,9.6e-05,True
stratx_1329,XLM,75,9.8e-05,True
stratx_1330,USDC,75,8e-05,True
stratx_1331,EURC,75,8.2e-05,True
stratx_1332,XLM,75,8.4e-05,True
stratx_1333,USDC,75,8.6e-05,True
stratx_1334,EURC,75,8.8e-05,True
stratx_1335,XLM,75,9e-05,True
stratx_1336,USDC,75,9.2e-05,True
