tx_id,ops_count,latency_ms,fee_xlm
stellar_native_820,1,120,1e-05
stellar_native_821,1,120,1e-05
stellar_native_822,1,120,1e-05
stellar_native_823,1,120,1e-05
stellar_native_824,1,120,1e-05
stellar_native_825,1,120,1e-05
stellar_native_826,1,120,1e-05
stellar_native_827,1,120,1e-05
stellar_native_828,1,120,1e-05
stellar_native_829,1,120,1e-05
stellar_native_830,1,120,1e-05
stellar_native_831,1,120,1e-05
stellar_native_832,1,120,1e-05
stellar_native_833,1,120,1e-05
stellar_native_834,1,120,1e-05
stellar_native_835,1,120,1e-05
stellar_native_836,1,120,1e-05
stellar_native_837,1,120,1e-05
stellar_native_838,1,120,1e-05
stellar_native_839,1,120,1e-05
stellar_native_840,1,120,1e-05
stellar_native_841,1,120,1e-05
stellar_native_842,1,120,1e-05
stellar_native_843,1,120,1e-05
stellar_native_844,1,120,1e-05
stellar_native_845,1,120,1e-05
stellar_native_846,1,120,1e-05
stellar_native_847,1,120,1e-05
stellar_native_848,1,120,1e-05
stellar_native_849,1,120,1e-05
stellar_native_850,1,120,1e-05
stellar_native_851,1,120,1e-05
stellar_native_852,1,120,1e-05
stellar_native_853,1,120,1e-05
stellar_native_854,1,120,1e-05
stellar_native_855,1,120,1e-05
stellar_native_856,1,120,1e-05
stellar_native_857,1,120,1e-05
stellar_native_858,1,120,1e-05
stellar_native_859,1,120,1e-05
stellar_native_860,1,120,1e-05
stellar_native_861,1,120,1e-05
stellar_native_862,1,120,1e-05
stellar_native_863,1,120,1e-05
stellar_native_864,1,120,1e-05
stellar_native_865,1,120,1e-05
stellar_native_866,1,120,1e-05
stellar_native_867,1,120,1e-05
stellar_native_868,1,120,1e-05
stellar_native_869,1,120,1e-05
stellar_native_870,1,120,1e-05
stellar_native_871,1,120,1e-05
stellar_native_872,1,120,1e-05
stellar_native_873,1,120,1e-05
stellar_native_874,1,120,1e-05
stellar_native_875,1,120,1e-05
stellar_native_876,1,120,1e-05
stellar_native_877,1,120,1e-05
stellar_native_878,1,120,1e-05
stellar_native_879,1,120,1e-05
stellar_native_880,1,120,1e-05
stellar_native_881,1,120,1e-05
stellar_native_882,1,120,1e-05
stellar_native_883,1,120,1e-05
stellar_native_884,1,120,1e-05
stellar_native_885,1,120,1e-05
stellar_native_886,1,120,1e-05
stellar_native_887,1,120,1e-05
stellar_native_888,1,120,1e-05
stellar_native_889,1,120,1e-05
stellar_native_890,1,120,1e-05
stellar_native_891,1,120,1e-05
stellar_native_892,1,120,1e-05
stellar_native_893,1,120,1e-05
stellar_native_894,1,120,1e-05
stellar_native_895,1,120,1e-05
stellar_native_896,1,120,1e-05
stellar_native_897,1,120,1e-05
stellar_native_898,1,120,1e-05
stellar_native_899,1,120,1e-05
stellar_native_900,1,120,1e-05
stellar_native_901,1,120,1e-05
stellar_native_902,1,120,1e-05
stellar_native_903,1,120,1e-05
stellar_native_904,1,120,1e-05
stellar_native_905,1,120,1e-05
stellar_native_906,1,120,1e-05
stellar_native_907,1,120,1e-05
stellar_native_908,1,120,1e-05
stellar_native_909,1,120,1e-05
stellar_native_910,1,120,1e-05
stellar_native_911,1,120,1e-05
stellar_native_912,1,120,1e-05
stellar_native_913,1,120,1e-05
stellar_native_914,1,120,1e-05
stellar_native_915,1,120,1e-05
stellar_native_916,1,120,1e-05
stellar_native_917,1,120,1e-05
stellar_native_918,1,120,1e-05
stellar_native_919,1,120,1e-05
stellar_native_920,1,120,1e-05
stellar_native_921,1,120,1e-05
stellar_native_922,1,120,1e-05
stellar_native_923,1,120,1e-05
stellar_native_924,1,120,1e-05
stellar_native_925,1,120,1e-05
stellar_native_926,1,120,1e-05
stellar_native_927,1,120,1e-05
stellar_native_928,1,120,1e-05
stellar_native_929,1,120,1e-05
stellar_native_930,1,120,1e-05
stellar_native_931,1,120,1e-05
stellar_native_932,1,120,1e-05
stellar_native_933,1,120,1e-05
stellar_native_934,1,120,1e-05
stellar_native_935,1,120,1e-05
stellar_native_936,1,120,1e-05
stellar_native_937,1,120,1e-05
stellar_native_938,1,120,1e-05
stellar_native_939,1,120,1e-05
stellar_native_940,1,120,1e-05
stellar_native_941,1,120,1e-05
stellar_native_942,1,120,1e-05
stellar_native_943,1,120,1e-05
stellar_native_944,1,120,1e-05
stellar_native_945,1,120,1e-05
stellar_native_946,1,120,1e-05
stellar_native_947,1,120,1e-05
stellar_native_948,1,120,1e-05
stellar_native_949,1,120,1e-05
stellar_native_950,1,120,1e-05
stellar_native_951,1,120,1e-05
stellar_native_952,1,120,1e-05
stellar_native_953,1,120,1e-05
stellar_native_954,1,120,1e-05
stellar_native_955,1,120,1e-05
stellar_native_956,1,120,1e-05
stellar_native_957,1,120,1e-05
stellar_native_958,1,120,1e-05
stellar_native_959,1,120,1e-05
stellar_native_960,1,120,1e-05
stellar_native_961,1,120,1e-05
stellar_native_962,1,120,1e-05
stellar_native_963,1,120,1e-05
stellar_native_964,1,120,1e-05
stellar_native_965,1,120,1e-05
stellar_native_966,1,120,1e-05
stellar_native_967,1,120,1e-05
stellar_native_968,1,120,1e-05
stellar_native_969,1,120,1e-05
stellar_native_970,1,120,1e-05
stellar_native_971,1,120,1e-05
stellar_native_972,1,120,1e-05
stellar_native_973,1,120,1e-05
stellar_native_974,1,120,1e-05
stellar_native_975,1,120,1e-05
stellar_native_976,1,120,1e-05
stellar_native_977,1,120,1e-05
stellar_native_978,1,120,1e-05
stellar_native_979,1,120,1e-05
stellar_native_980,1,120,1e-05
stellar_native_981,1,120,1e-05
stellar_native_982,1,120,1e-05
stellar_native_983,1,120,1e-05
stellar_native_984,1,120,1e-05
stellar_native_985,1,120,1e-05
stellar_native_986,1,120,1e-05
stellar_native_987,1,120,1e-05
stellar_native_988,1,120,1e-05
stellar_native_989,1,120,1e-05
stellar_native_990,1,120,1e-05
stellar_native_991,1,120,1e-05
stellar_native_992,1,120,1e-05
stellar_native_993,1,120,1e-05
stellar_native_994,1,120,1e-05
stellar_native_995,1,120,1e-05
stellar_native_996,1,120,1e-05
stellar_native_997,1,120,1e-05
stellar_native_998,1,120,1e-05
stellar_native_999,1,120,1e-05
stellar_native_1000,1,120,1e-05
stellar_native_1001,1,120,1e-05
stellar_native_1002,1,120,1e-05
stellar_native_1003,1,120,1e-05
stellar_native_1004,1,120,1e-05
stellar_native_1005,1,120,1e-05
stellar_native_1006,1,120,1e-05
stellar_native_1007,1,120,1e-05
stellar_native_1008,1,120,1e-05
stellar_native_1009,1,120,1e-05
stellar_native_1010,1,120,1e-05
stellar_native_1011,1,120,1e-05
stellar_native_1012,1,120,1e-05
stellar_native_1013,1,120,1e-05
stellar_native_1014,1,120,1e-05
stellar_native_1015,1,120,1e-05
stellar_native_1016,1,120,1e-05
stellar_native_1017,1,120,1e-05
stellar_native_1018,1,120,1e-05
stellar_native_1019,1,120,1e-05
stellar_native_1020,1,120,1e-05
stellar_native_1021,1,120,1e-05
stellar_native_1022,1,120,1e-05
stellar_native_1023,1,120,1e-05
stellar_native_1024,1,120,1e-05
stellar_native_1025,1,120,1e-05
stellar_native_1026,1,120,1e-05
stellar_native_1027,1,120,1e-05
stellar_native_1028,1,120,1e-05
stellar_native_1029,1,120,1e-05
stellar_native_1030,1,120,1e-05
stellar_native_1031,1,120,1e-05
stellar_native_1032,1,120,1e-05
stellar_native_1033,1,120,1e-05
stellar_native_1034,1,120,1e-05
stellar_native_1035,1,120,1e-05
stellar_native_1036,1,120,1e-05
stellar_native_1037,1,120,1e-05
stellar_native_1038,1,120,1e-05
stellar_native_1039,1,120,1e-05
stellar_native_1040,1,120,1e-05
stellar_native_1041,1,120,1e-05
stellar_native_1042,1,120,1e-05
stellar_native_1043,1,120,1e-05
stellar_native_1044,1,120,1e-05
stellar_native_1045,1,120,1e-05
stellar_native_1046,1,120,1e-05
stellar_native_1047,1,120,1e-05
stellar_native_1048,1,120,1e-05
stellar_native_1049,1,120,1e-05
stellar_native_1050,1,120,1e-05
stellar_native_1051,1,120,1e-05
stellar_native_1052,1,120,1e-05
stellar_native_1053,1,120,1e-05
stellar_native_1054,1,120,1e-05
stellar_native_1055,1,120,1e-05
stellar_native_1056,1,120,1e-05
stellar_native_1057,1,120,1e-05
stellar_native_1058,1,120,1e-05
stellar_native_1059,1,120,1e-05
stellar_native_1060,1,120,1e-05
stellar_native_1061,1,120,1e-05
stellar_native_1062,1,120,1e-05
stellar_native_1063,1,120,1e-05
stellar_native_1064,1,120,1e-05
stellar_native_1065,1,120,1e-05
stellar_native_1066,1,120,1e-05
stellar_native_1067,1,120,1e-05
stellar_native_1068,1,120,1e-05
stellar_native_1069,1,120,1e-05
stellar_native_1070,1,120,1e-05
stellar_native_1071,1,120,1e-05
stellar_native_1072,1,120,1e-05
stellar_native_1073,1,120,1e-05
stellar_native_1074,1,120,1e-05
stellar_native_1075,1,120,1e-05
stellar_native_1076,1,120,1e-05
stellar_native_1077,1,120,1e-05
stellar_native_1078,1,120,1e-05
stellar_native_1079,1,120,1e-05
stellar_native_1080,1,120,1e-05
stellar_native_1081,1,120,1e-05
stellar_native_1082,1,120,1e-05
stellar_native_1083,1,120,1e-05
stellar_native_1084,1,120,1e-05
stellar_native_1085,1,120,1e-05
stellar_native_1086,1,120,1e-05
stellar_native_1087,1,120,1e-05
stellar_native_1088,1,120,1e-05
stellar_native_1089,1,120,1e-05
stellar_native_1090,1,120,1e-05
stellar_native_1091,1,120,1e-05
stellar_native_1092,1,120,1e-05
stellar_native_1093,1,120,1e-05
stellar_native_1094,1,120,1e-05
stellar_native_1095,1,120,1e-05
stellar_native_1096,1,120,1e-05
stellar_native_1097,1,120,1e-05
stellar_native_1098,1,120,1e-05
stellar_native_1099,1,120,1e-05
stellar_native_1100,1,120,1e-05
stellar_native_1101,1,120,1e-05
stellar_native_1102,1,120,1e-05
stellar_native_1103,1,120,1e-05
stellar_native_1104,1,120,1e-05
stellar_native_1105,1,120,1e-05
stellar_native_1106,1,120,1e-05
stellar_native_1107,1,120,1e-05
stellar_native_1108,1,120,1e-05
stellar_native_1109,1,120,1e-05
stellar_native_1110,1,120,1e-05
stellar_native_1111,1,120,1e-05
stellar_native_1112,1,120,1e-05
stellar_native_1113,1,120,1e-05
stellar_native_1114,1,120,1e-05
stellar_native_1115,1,120,1e-05
stellar_native_1116,1,120,1e-05
stellar_native_1117,1,120,1e-05
stellar_native_1118,1,120,1e-05
stellar_native_1119,1,120,1e-05
stellar_native_1120,1,120,1e-05
stellar_native_1121,1,120,1e-05
stellar_native_1122,1,120,1e-05
stellar_native_1123,1,120,1e-05
stellar_native_1124,1,120,1e-05
stellar_native_1125,1,120,1e-05
stellar_native_1126,1,120,1e-05
stellar_native_1127,1,120,1e-05
stellar_native_1128,1,120,1e-05
stellar_native_1129,1,120,1e-05
stellar_native_1130,1,120,1e-05
stellar_native_1131,1,120,1e-05
stellar_native_1132,1,120,1e-05
stellar_native_1133,1,120,1e-05
stellar_native_1134,1,120,1e-05
stellar_native_1135,1,120,1e-05
stellar_native_1136,1,120,1e-05
stellar_native_1137,1,120,1e-05
stellar_native_1138,1,120,1e-05
stellar_native_1139,1,120,1e-05
stellar_native_1140,1,120,1e-05
stellar_native_1141,1,120,1e-05
stellar_native_1142,1,120,1e-05
stellar_native_1143,1,120,1e-05
stellar_native_1144,1,120,1e-05
stellar_native_1145,1,120,1e-05
stellar_native_1146,1,120,1e-05
stellar_native_1147,1,120,1e-05
stellar_native_1148,1,120,1e-05
stellar_native_1149,1,120,1e-05
stellar_native_1150,1,120,1e-05
stellar_native_1151,1,120,1e-05
stellar_native_1152,1,120,1e-05
stellar_native_1153,1,120,1e-05
stellar_native_1154,1,120,1e-05
stellar_native_1155,1,120,1e-05
stellar_native_1156,1,120,1e-05
stellar_native_1157,1,120,1e-05
stellar_native_1158,1,120,1e-05
stellar_native_1159,1,120,1e-05
stellar_native_1160,1,120,1e-05
stellar_native_1161,1,120,1e-05
stellar_native_1162,1,120,1e-05
stellar_native_1163,1,120,1e-05
stellar_native_1164,1,120,1e-05
stellar_native_1165,1,120,1e-05
stellar_native_1166,1,120,1e-05
stellar_native_1167,1,120,1e-05
stellar_native_1168,1,120,1e-05
stellar_native_1169,1,120,1e-05
stellar_native_1170,1,120,1e-05
stellar_native_1171,1,120,1e-05
stellar_native_1172,1,120,1e-05
stellar_native_1173,1,120,1e-05
stellar_native_1174,1,120,1e-05
stellar_native_1175,1,120,1e-05
stellar_native_1176,1,120,1e-05
stellar_native_1177,1,120,1e-05
stellar_native_1178,1,120,1e-05
stellar_native_1179,1,120,1e-05
stellar_native_1180,1,120,1e-05
stellar_native_1181,1,120,1e-05
stellar_native_1182,1,120,1e-05
stellar_native_1183,1,120,1e-05
stellar_native_1184,1,120,1e-05
stellar_native_1185,1,120,1e-05
stellar_native_1186,1,120,1e-05
stellar_native_1187,1,120,1e-05
stellar_native_1188,1,120,1e-05
stellar_native_1189,1,120,1e-05
stellar_native_1190,1,120,1e-05
stellar_native_1191,1,120,1e-05
stellar_native_1192,1,120,1e-05
stellar_native_1193,1,120,1e-05
stellar_native_1194,1,120,1e-05
stellar_native_1195,1,120,1e-05
stellar_native_1196,1,120,1e-05
stellar_native_1197,1,120,1e-05
stellar_native_1198,1,120,1e-05
stellar_native_1199,1,120,1e-05
stellar_native_1200,1,120,1e-05
stellar_native_1201,1,120,1e-05
stellar_native_1202,1,120,1e-05
stellar_native_1203,1,120,1e-05
stellar_native_1204,1,120,1e-05
stellar_native_1205,1,120,1e-05
stellar_native_1206,1,120,1e-05
stellar_native_1207,1,120,1e-05
stellar_native_1208,1,120,1e-05
stellar_native_1209,1,120,1e-05
stellar_native_1210,1,120,1e-05
stellar_native_1211,1,120,1e-05
stellar_native_1212,1,120,1e-05
stellar_native_1213,1,120,1e-05
stellar_native_1214,1,120,1e-05
stellar_native_1215,1,120,1e-05
stellar_native_1216,1,120,1e-05
stellar_native_1217,1,120,1e-05
stellar_native_1218,1,120,1e-05
stellar_native_1219,1,120,1e-05
stellar_native_1220,1,120,1e-05
stellar_native_1221,1,120,1e-05
stellar_native_1222,1,120,1e-05
stellar_native_1223,1,120,1e-05
stellar_native_1224,1,120,1e-05
stellar_native_1225,1,120,1e-05
stellar_native_1226,1,120,1e-05
stellar_native_1227,1,120,1e-05
stellar_native_1228,1,120,1e-05
stellar_native_1229,1,120,1e-05
stellar_native_1230,1,120,1e-05
stellar_native_1231,1,120,1e-05
stellar_native_1232,1,120,1e-05
stellar_native_1233,1,120,1e-05
stellar_native_1234,1,120,1e-05
stellar_native_1235,1,120,1e-05
stellar_native_1236,1,120,1e-05
stellar_native_1237,1,120,1e-05
stellar_native_1238,1,120,1e-05
stellar_native_1239,1,120,1e-05
stellar_native_1240,1,120,1e-05
stellar_native_1241,1,120,1e-05
stellar_native_1242,1,120,1e-05
stellar_native_1243,1,120,1e-05
stellar_native_1244,1,120,1e-05
stellar_native_1245,1,120,1e-05
stellar_native_1246,1,120,1e-05
stellar_native_1247,1,120,1e-05
stellar_native_1248,1,120,1e-05
stellar_native_1249,1,120,1e-05
stellar_native_1250,1,120,1e-05
stellar_native_1251,1,120,1e-05
stellar_native_1252,1,120,1e-05
stellar_native_1253,1,120,1e-05
stellar_native_1254,1,120,1e-05
stellar_native_1255,1,120,1e-05
stellar_native_1256,1,120,1e-05
stellar_native_1257,1,120,1e-05
stellar_native_1258,1,120,1e-05
stellar_native_1259,1,120,1e-05
stellar_native_1260,1,120,1e-05
stellar_native_1261,1,120,1e-05
stellar_native_1262,1,120,1e-05
stellar_native_1263,1,120,1e-05
stellar_native_1264,1,120,1e-05
stellar_native_1265,1,120,1e-05
stellar_native_1266,1,120,1e-05
stellar_native_1267,1,120,1e-05
stellar_native_1268,1,120,1e-05
stellar_native_1269,1,120,1e-05
stellar_native_1270,1,120,1e-05
stellar_native_1271,1,120,1e-05
stellar_native_1272,1,120,1e-05
stellar_native_1273,1,120,1e-05
stellar_native_1274,1,120,1e-05
stellar_native_1275,1,120,1e-05
stellar_native_1276,1,120,1e-05
stellar_native_1277,1,120,1e-05
stellar_native_1278,1,120,1e-05
stellar_native_1279,1,120,1e-05
stellar_native_1280,1,120,1e-05
stellar_native_1281,1,120,1e-05
stellar_native_1282,1,120,1e-05
stellar_native_1283,1,120,1e-05
stellar_native_1284,1,120,1e-05
stellar_native_1285,1,120,1e-05
stellar_native_1286,1,120,1e-05
stellar_native_1287,1,120,1e-05
stellar_native_1288,1,120,1e-05
stellar_native_1289,1,120,1e-05
stellar_native_1290,1,120,1e-05
stellar_native_1291,1,120,1e-05
stellar_native_1292,1,120,1e-05
stellar_native_1293,1,120,1e-05
stellar_native_1294,1,120,1e-05
stellar_native_1295,1,120,1e-05
stellar_native_1296,1,120,1e-05
stellar_native_1297,1,120,1e-05
stellar_native_1298,1,120,1e-05
stellar_native_1299,1,120,1e-05
stellar_native_1300,1,120,1e-05
stellar_native_1301,1,120,1e-05
stellar_native_1302,1,120,1e-05
stellar_native_1303,1,120,1e-05
stellar_native_1304,1,120,1e-05
stellar_native_1305,1,120,1e-05
stellar_native_1306,1,120,1e-05
stellar_native_1307,1,120,1e-05
stellar_native_1308,1,120,1e-05
stellar_native_1309,1,120,1e-05
stellar_native_1310,1,120,1e-05
stellar_native_1311,1,120,1e-05
stellar_native_1312,1,120,1e-05
stellar_native_1313,1,120,1e-05
stellar_native_1314,1,120,1e-05
stellar_native_1315,1,120,1e-05
stellar_native_1316,1,120,1e-05
stellar_native_1317,1,120,1e-05
stellar_native_1318,1,120,1e-05
stellar_native_1319,1,120,1e-05
stellar_native_1320,1,120,1e-05
stellar_native_1321,1,120,1e-05
stellar_native_1322,1,120,1e-05
stellar_native_1323,1,120,1e-05
stellar_native_1324,1,120,1e-05
stellar_native_1325,1,120,1e-05
stellar_native_1326,1,120,1e-05
stellar_native_1327,1,120,1e-05
stellar_native_1328,1,120,1e-05
stellar_native_1329,1,120,1e-05
stellar_native_1330,1,120,1e-05
stellar_native_1331,1,120,1e-05
stellar_native_1332,1,120,1e-05
stellar_native_1333,1,120,1e-05
stellar_native_1334,1,120,1e-05
stellar_native_1335,1,120,1e-05
stellar_native_1336,1,120,1e-05
stellar_native_1337,1,120,1e-05
stellar_native_1338,1,120,1e-05
stellar_native_1339,1,120,1e-05
stellar_native_1340,1,120,1e-05
stellar_native_1341,1,120,1e-05
stellar_native_1342,1,120,1e-05
stellar_native_1343,1,120,1e-05
stellar_native_1344,1,120,1e-05
stellar_native_1345,1,120,1e-05
stellar_native_1346,1,120,1e-05
stellar_native_1347,1,120,1e-05
stellar_native_1348,1,120,1e-05
stellar_native_1349,1,120,1e-05
stellar_native_1350,1,120,1e-05
stellar_native_1351,1,120,1e-05
stellar_native_1352,1,120,1e-05
stellar_native_1353,1,120,1e-05
stellar_native_1354,1,120,1e-05
stellar_native_1355,1,120,1e-05
stellar_native_1356,1,120,1e-05
stellar_native_1357,1,120,1e-05
stellar_native_1358,1,120,1e-05
stellar_native_1359,1,120,1e-05
stellar_native_1360,1,120,1e-05
stellar_native_1361,1,120,1e-05
stellar_native_1362,1,120,1e-05
stellar_native_1363,1,120,1e-05
stellar_native_1364,1,120,1e-05
stellar_native_1365,1,120,1e-05
stellar_native_1366,1,120,1e-05
stellar_native_1367,1,120,1e-05
stellar_native_1368,1,120,1e-05
stellar_native_1369,1,120,1e-05
stellar_native_1370,1,120,1e-05
stellar_native_1371,1,120,1e-05
stellar_native_1372,1,120,1e-05
stellar_native_1373,1,120,1e-05
stellar_native_1374,1,120,1e-05
stellar_native_1375,1,120,1e-05
stellar_native_1376,1,120,1e-05
stellar_native_1377,1,120,1e-05
stellar_native_1378,1,120,1e-05
stellar_native_1379,1,120,1e-05
stellar_native_1380,1,120,1e-05
stellar_native_1381,1,120,1e-05
stellar_native_1382,1,120,1e-05
stellar_native_1383,1,120,1e-05
stellar_native_1384,1,120,1e-05
stellar_native_1385,1,120,1e-05
stellar_native_1386,1,120,1e-05
stellar_native_1387,1,120,1e-05
stellar_native_1388,1,120,1e-05
stellar_native_1389,1,120,1e-05
stellar_native_1390,1,120,1e-05
stellar_native_1391,1,120,1e-05
stellar_native_1392,1,120,1e-05
stellar_native_1393,1,120,1e-05
stellar_native_1394,1,120,1e-05
stellar_native_1395,1,120,1e-05
stellar_native_1396,1,120,1e-05
